timestamp,process_stage,machine_id,shift,units_processed,cycle_time_sec,downtime_min,defect_rate,operator_efficiency,energy_consumed_kwh
2022-11-15 07:00:00,Cutting,M5,Night,19,261.3,5.01,0.02,0.88,44.12
2022-11-15 08:00:00,Painting,M2,Night,19,359.34,2.67,0.037,0.81,54.78
2022-11-15 09:00:00,Assembly,M5,Night,21,286.72,9.92,0.06,0.77,69.55
2022-11-15 10:00:00,Inspection,M3,Night,23,273.95,13.03,0.075,0.94,55.71
2022-11-15 11:00:00,Painting,M5,Evening,25,319.97,29.06,0.017,0.84,57.15
2022-11-15 12:00:00,Cutting,M2,Morning,15,276.75,5.26,0.046,0.88,48.92
2022-11-15 13:00:00,Packaging,M1,Night,28,298.42,12.23,0.016,0.7,55.26
2022-11-15 14:00:00,Assembly,M3,Morning,24,387.31,17.93,0.063,0.83,28.52
2022-11-15 15:00:00,Painting,M3,Evening,29,269.27,17.8,0.077,0.7,42.78
2022-11-15 16:00:00,Inspection,M5,Morning,21,333.77,0.35,0.083,0.94,57.04
2022-11-15 17:00:00,Cutting,M4,Evening,27,270.83,4.4,0.073,0.77,57.22
2022-11-15 18:00:00,Cutting,M4,Morning,14,251.34,0.14,0.016,0.75,44.57
2022-11-15 19:00:00,Painting,M2,Morning,29,295.92,8.19,0.083,0.98,36.92
2022-11-15 20:00:00,Inspection,M1,Night,18,434.22,20.03,0.033,0.71,49.29
2022-11-15 21:00:00,Cutting,M1,Morning,10,339.08,16.87,0.084,0.76,45.66
2022-11-15 22:00:00,Assembly,M5,Night,27,323.1,16.67,0.025,0.77,59.41
2022-11-15 23:00:00,Cutting,M5,Night,24,273.77,4.34,0.048,0.95,57.03
2022-11-16 00:00:00,Inspection,M4,Morning,22,280.77,0.47,0.058,0.91,65.49
2022-11-16 01:00:00,Packaging,M1,Night,17,225.83,1.89,0.003,0.99,61.1
2022-11-16 02:00:00,Packaging,M1,Morning,26,389.75,11.11,0.09,0.91,47.26
2022-11-16 03:00:00,Painting,M1,Night,16,313.45,1.44,0.051,0.77,53.49
2022-11-16 04:00:00,Inspection,M2,Night,12,309.1,1.34,0.019,0.75,70.34
2022-11-16 05:00:00,Cutting,M2,Evening,20,310.19,4.36,0.016,0.93,46.0
2022-11-16 06:00:00,Cutting,M5,Evening,24,404.51,0.99,0.069,0.97,51.75
2022-11-16 07:00:00,Packaging,M4,Morning,21,314.98,4.0,0.008,0.97,49.96
2022-11-16 08:00:00,Packaging,M3,Night,17,290.37,34.96,0.044,0.93,50.17
2022-11-16 09:00:00,Assembly,M4,Evening,21,389.96,0.2,0.054,0.94,41.26
2022-11-16 10:00:00,Packaging,M2,Evening,26,293.52,17.75,0.023,0.9,63.08
2022-11-16 11:00:00,Assembly,M2,Evening,23,215.42,50.55,0.013,0.92,40.83
2022-11-16 12:00:00,Cutting,M5,Night,12,223.65,5.73,0.049,0.73,68.58
2022-11-16 13:00:00,Assembly,M3,Morning,25,290.41,28.66,0.034,0.8,66.39
2022-11-16 14:00:00,Assembly,M1,Night,20,314.58,3.03,0.014,0.84,52.51
2022-11-16 15:00:00,Painting,M3,Night,15,341.1,40.34,0.021,0.9,50.06
2022-11-16 16:00:00,Packaging,M3,Evening,19,254.08,19.77,0.047,0.83,42.23
2022-11-16 17:00:00,Assembly,M3,Night,28,288.74,21.6,0.013,0.81,50.71
2022-11-16 18:00:00,Cutting,M5,Night,14,259.52,1.4,0.094,0.87,60.8
2022-11-16 19:00:00,Inspection,M2,Evening,17,355.69,20.41,0.078,0.82,43.16
2022-11-16 20:00:00,Assembly,M1,Evening,25,364.12,28.44,0.033,0.72,64.68
2022-11-16 21:00:00,Packaging,M3,Night,15,397.91,17.1,0.026,0.99,60.25
2022-11-16 22:00:00,Painting,M1,Evening,16,317.58,0.96,0.087,0.98,48.94
2022-11-16 23:00:00,Cutting,M3,Morning,12,393.26,0.89,0.043,0.71,57.96
2022-11-17 00:00:00,Painting,M2,Morning,15,265.35,4.43,0.086,0.86,40.87
2022-11-17 01:00:00,Inspection,M1,Morning,24,310.8,12.21,0.074,0.91,48.97
2022-11-17 02:00:00,Assembly,M4,Morning,21,246.96,0.13,0.009,0.88,72.17
2022-11-17 03:00:00,Assembly,M2,Morning,25,328.67,30.09,0.081,0.81,61.94
2022-11-17 04:00:00,Packaging,M1,Evening,18,314.24,7.45,0.054,0.94,54.98
2022-11-17 05:00:00,Assembly,M3,Evening,21,177.31,4.44,0.068,0.88,50.69
2022-11-17 06:00:00,Cutting,M3,Morning,18,355.48,8.24,0.022,0.77,49.26
2022-11-17 07:00:00,Inspection,M2,Morning,23,342.77,12.58,0.0,0.88,49.71
2022-11-17 08:00:00,Painting,M2,Morning,18,272.22,3.19,0.033,0.78,42.26
2022-11-17 09:00:00,Inspection,M3,Evening,22,314.06,3.44,0.019,0.88,56.52
2022-11-17 10:00:00,Assembly,M1,Evening,16,225.31,6.31,0.044,0.93,60.44
2022-11-17 11:00:00,Painting,M4,Night,23,261.49,11.08,0.009,0.79,47.48
2022-11-17 12:00:00,Packaging,M5,Night,15,383.45,12.25,0.09,0.78,54.67
2022-11-17 13:00:00,Inspection,M2,Night,17,242.28,3.92,0.012,0.92,42.72
2022-11-17 14:00:00,Painting,M3,Night,24,300.48,3.89,0.076,0.85,49.33
2022-11-17 15:00:00,Painting,M1,Evening,21,230.18,6.68,0.094,0.74,41.54
2022-11-17 16:00:00,Painting,M2,Evening,15,316.9,7.81,0.015,0.86,47.73
2022-11-17 17:00:00,Cutting,M1,Evening,15,328.14,10.48,0.035,0.9,51.19
2022-11-17 18:00:00,Inspection,M2,Evening,18,336.21,9.62,0.073,0.85,56.04
2022-11-17 19:00:00,Painting,M3,Morning,19,323.4,4.66,0.071,0.89,43.87
2022-11-17 20:00:00,Inspection,M1,Night,16,371.34,3.52,0.004,0.81,54.76
2022-11-17 21:00:00,Painting,M3,Evening,22,272.3,3.68,0.007,0.96,40.44
2022-11-17 22:00:00,Packaging,M1,Evening,16,247.09,10.37,0.012,0.77,53.17
2022-11-17 23:00:00,Packaging,M2,Night,14,270.64,5.68,0.057,0.78,72.11
2022-11-18 00:00:00,Packaging,M5,Evening,23,232.69,1.44,0.006,0.93,46.29
2022-11-18 01:00:00,Assembly,M5,Morning,17,303.94,0.06,0.059,0.72,36.66
2022-11-18 02:00:00,Painting,M4,Evening,24,293.02,0.3,0.034,1.0,58.97
2022-11-18 03:00:00,Assembly,M4,Night,21,323.88,20.21,0.067,0.89,52.86
2022-11-18 04:00:00,Inspection,M3,Morning,16,219.19,6.12,0.078,0.94,54.58
2022-11-18 05:00:00,Assembly,M1,Morning,30,299.35,10.71,0.079,0.88,62.72
2022-11-18 06:00:00,Inspection,M4,Night,10,360.72,26.46,0.004,0.94,42.89
2022-11-18 07:00:00,Inspection,M2,Night,20,328.61,1.35,0.095,0.83,43.19
2022-11-18 08:00:00,Inspection,M5,Morning,18,205.22,5.94,0.059,0.87,55.45
2022-11-18 09:00:00,Assembly,M1,Evening,28,299.41,7.75,0.09,0.9,60.4
2022-11-18 10:00:00,Painting,M5,Night,21,263.36,18.42,0.062,0.97,52.37
2022-11-18 11:00:00,Assembly,M1,Morning,11,300.64,50.7,0.048,0.71,49.29
2022-11-18 12:00:00,Painting,M4,Night,18,280.97,12.44,0.073,0.73,53.23
2022-11-18 13:00:00,Painting,M4,Evening,20,386.96,10.27,0.022,0.91,57.34
2022-11-18 14:00:00,Inspection,M3,Evening,23,304.29,25.3,0.01,0.8,35.52
2022-11-18 15:00:00,Assembly,M1,Morning,18,315.84,18.16,0.009,0.9,40.1
2022-11-18 16:00:00,Painting,M2,Evening,16,297.8,20.03,0.085,0.77,49.11
2022-11-18 17:00:00,Packaging,M4,Evening,28,323.72,0.03,0.091,0.89,56.9
2022-11-18 18:00:00,Painting,M3,Evening,19,289.16,7.22,0.081,0.84,71.72
2022-11-18 19:00:00,Packaging,M4,Night,15,338.68,15.27,0.09,0.74,48.87
2022-11-18 20:00:00,Assembly,M5,Morning,17,280.4,2.0,0.098,0.98,52.45
2022-11-18 21:00:00,Assembly,M4,Morning,21,368.82,13.92,0.053,0.94,43.35
2022-11-18 22:00:00,Assembly,M1,Morning,23,324.82,0.09,0.015,0.93,56.57
2022-11-18 23:00:00,Painting,M3,Evening,14,292.37,8.56,0.061,0.91,39.02
2022-11-19 00:00:00,Cutting,M1,Night,20,342.1,19.06,0.035,0.71,49.89
2022-11-19 01:00:00,Painting,M2,Morning,26,324.65,5.64,0.035,0.85,40.5
2022-11-19 02:00:00,Painting,M2,Night,24,341.37,13.45,0.073,0.93,28.88
2022-11-19 03:00:00,Inspection,M4,Morning,16,304.29,7.56,0.009,0.77,76.94
2022-11-19 04:00:00,Inspection,M3,Evening,19,287.94,10.42,0.004,0.88,58.02
2022-11-19 05:00:00,Painting,M3,Morning,15,306.76,7.27,0.07,0.98,58.09
2022-11-19 06:00:00,Packaging,M3,Morning,30,274.98,6.46,0.026,0.93,59.09
2022-11-19 07:00:00,Inspection,M3,Evening,19,348.97,18.43,0.039,0.86,64.25
2022-11-19 08:00:00,Painting,M4,Evening,15,373.46,0.97,0.031,0.79,51.62
2022-11-19 09:00:00,Cutting,M1,Morning,25,328.95,8.79,0.061,0.89,58.68
2022-11-19 10:00:00,Packaging,M4,Night,21,370.91,1.22,0.015,0.91,44.99
2022-11-19 11:00:00,Assembly,M1,Evening,11,356.34,8.27,0.072,0.89,48.28
2022-11-19 12:00:00,Painting,M5,Morning,23,286.59,33.13,0.092,0.93,34.65
2022-11-19 13:00:00,Painting,M5,Evening,10,341.79,0.59,0.084,0.78,52.02
2022-11-19 14:00:00,Packaging,M1,Night,22,235.85,5.48,0.091,0.85,44.7
2022-11-19 15:00:00,Inspection,M4,Morning,25,309.3,16.19,0.094,0.86,48.67
2022-11-19 16:00:00,Inspection,M2,Morning,15,240.88,4.62,0.037,0.73,58.29
2022-11-19 17:00:00,Inspection,M4,Night,28,294.52,7.35,0.08,0.75,53.02
2022-11-19 18:00:00,Assembly,M2,Night,26,228.02,1.22,0.049,0.79,60.3
2022-11-19 19:00:00,Packaging,M4,Morning,29,354.72,2.52,0.027,0.71,44.09
2022-11-19 20:00:00,Packaging,M3,Night,24,280.26,11.6,0.075,0.77,53.82
2022-11-19 21:00:00,Inspection,M3,Night,23,345.32,17.64,0.024,0.86,43.6
2022-11-19 22:00:00,Inspection,M5,Morning,19,296.22,10.4,0.011,0.86,48.24
2022-11-19 23:00:00,Cutting,M5,Evening,22,207.79,18.14,0.07,0.77,46.93
2022-11-20 00:00:00,Cutting,M1,Night,15,275.79,9.31,0.029,0.98,39.86
2022-11-20 01:00:00,Painting,M2,Evening,18,273.46,16.62,0.031,0.84,45.87
2022-11-20 02:00:00,Painting,M3,Evening,21,299.26,40.68,0.088,0.89,55.77
2022-11-20 03:00:00,Packaging,M4,Evening,24,375.4,0.86,0.014,0.71,40.84
2022-11-20 04:00:00,Packaging,M1,Night,22,383.68,6.53,0.076,0.82,43.36
2022-11-20 05:00:00,Assembly,M4,Morning,23,288.44,2.11,0.039,0.86,62.44
2022-11-20 06:00:00,Assembly,M3,Morning,12,236.99,6.26,0.089,0.79,64.18
2022-11-20 07:00:00,Cutting,M3,Morning,18,262.79,6.92,0.044,0.75,58.32
2022-11-20 08:00:00,Painting,M3,Morning,22,323.98,9.73,0.041,0.76,67.08
2022-11-20 09:00:00,Cutting,M3,Morning,17,294.59,5.79,0.043,0.84,63.65
2022-11-20 10:00:00,Cutting,M4,Morning,22,221.23,3.93,0.084,0.72,49.12
2022-11-20 11:00:00,Painting,M1,Evening,20,274.82,0.44,0.001,0.77,69.89
2022-11-20 12:00:00,Assembly,M3,Evening,18,365.58,0.35,0.07,0.92,65.6
2022-11-20 13:00:00,Painting,M5,Evening,18,314.61,1.92,0.021,0.76,49.28
2022-11-20 14:00:00,Inspection,M1,Night,20,302.36,5.96,0.088,0.74,52.51
2022-11-20 15:00:00,Inspection,M5,Night,23,280.56,5.4,0.038,0.73,43.38
2022-11-20 16:00:00,Inspection,M4,Night,19,277.0,2.12,0.034,1.0,49.04
2022-11-20 17:00:00,Packaging,M3,Morning,22,327.2,17.28,0.071,0.73,34.46
2022-11-20 18:00:00,Assembly,M1,Evening,23,307.1,11.5,0.072,0.83,44.14
2022-11-20 19:00:00,Assembly,M3,Night,22,338.55,4.2,0.063,0.85,57.94
2022-11-20 20:00:00,Packaging,M3,Evening,24,327.33,15.94,0.033,0.99,39.76
2022-11-20 21:00:00,Cutting,M1,Morning,16,300.99,45.32,0.061,0.97,46.87
2022-11-20 22:00:00,Inspection,M3,Evening,16,319.21,2.81,0.005,0.77,55.59
2022-11-20 23:00:00,Inspection,M3,Morning,21,270.37,4.5,0.096,0.73,47.1
2022-11-21 00:00:00,Cutting,M2,Night,21,297.59,49.47,0.045,0.83,61.51
2022-11-21 01:00:00,Painting,M2,Morning,16,367.05,1.48,0.03,0.73,61.97
2022-11-21 02:00:00,Painting,M1,Morning,22,300.54,0.8,0.086,0.96,43.82
2022-11-21 03:00:00,Assembly,M1,Evening,21,289.14,7.36,0.032,0.91,45.63
2022-11-21 04:00:00,Packaging,M3,Morning,20,310.52,6.32,0.1,0.98,50.45
2022-11-21 05:00:00,Assembly,M5,Night,22,241.72,0.82,0.069,0.87,43.35
2022-11-21 06:00:00,Painting,M1,Night,30,311.04,3.43,0.065,0.81,66.34
2022-11-21 07:00:00,Cutting,M3,Morning,19,384.8,5.43,0.015,0.85,45.88
2022-11-21 08:00:00,Assembly,M5,Evening,15,259.57,17.27,0.061,0.75,59.11
2022-11-21 09:00:00,Inspection,M2,Night,16,313.35,12.3,0.016,0.84,35.03
2022-11-21 10:00:00,Inspection,M1,Night,22,298.83,24.6,0.078,1.0,42.27
2022-11-21 11:00:00,Cutting,M3,Morning,21,297.55,4.04,0.014,0.91,39.15
2022-11-21 12:00:00,Painting,M2,Morning,23,296.64,3.7,0.036,0.72,37.56
2022-11-21 13:00:00,Inspection,M4,Night,20,335.72,6.22,0.048,0.92,44.84
2022-11-21 14:00:00,Inspection,M2,Morning,20,245.09,0.08,0.081,0.73,53.67
2022-11-21 15:00:00,Packaging,M3,Morning,10,334.43,2.32,0.063,0.82,65.33
2022-11-21 16:00:00,Assembly,M5,Night,16,303.46,2.38,0.075,0.94,47.98
2022-11-21 17:00:00,Painting,M4,Evening,20,211.86,0.63,0.024,0.74,50.82
2022-11-21 18:00:00,Assembly,M4,Evening,17,318.99,6.07,0.024,0.79,53.39
2022-11-21 19:00:00,Painting,M4,Night,15,305.7,23.59,0.038,0.76,42.72
2022-11-21 20:00:00,Inspection,M1,Morning,17,256.41,0.04,0.002,0.96,49.76
2022-11-21 21:00:00,Packaging,M3,Night,19,308.03,9.9,0.083,0.74,70.88
2022-11-21 22:00:00,Assembly,M4,Night,27,234.19,21.15,0.037,0.86,53.88
2022-11-21 23:00:00,Inspection,M2,Morning,18,265.76,1.14,0.007,0.78,70.87
2022-11-22 00:00:00,Painting,M5,Evening,25,301.85,24.92,0.087,0.85,50.24
2022-11-22 01:00:00,Assembly,M3,Evening,16,215.72,17.07,0.097,0.75,43.8
2022-11-22 02:00:00,Assembly,M2,Morning,21,242.43,2.42,0.065,0.93,60.44
2022-11-22 03:00:00,Inspection,M1,Night,23,249.91,23.58,0.036,0.89,62.64
2022-11-22 04:00:00,Assembly,M4,Morning,26,303.96,16.3,0.041,0.71,45.03
2022-11-22 05:00:00,Packaging,M2,Night,21,322.07,1.18,0.026,0.98,53.64
2022-11-22 06:00:00,Packaging,M3,Morning,17,255.36,17.75,0.071,0.97,49.36
2022-11-22 07:00:00,Inspection,M2,Morning,22,252.55,7.81,0.036,0.79,36.19
2022-11-22 08:00:00,Painting,M1,Evening,24,306.91,16.93,0.003,0.79,36.77
2022-11-22 09:00:00,Inspection,M5,Evening,19,305.56,9.61,0.005,0.85,47.95
2022-11-22 10:00:00,Packaging,M4,Morning,26,264.99,4.97,0.061,0.89,61.5
2022-11-22 11:00:00,Cutting,M3,Morning,24,391.44,9.19,0.029,0.79,58.5
2022-11-22 12:00:00,Cutting,M4,Evening,26,309.22,10.11,0.017,0.94,40.84
2022-11-22 13:00:00,Assembly,M4,Night,20,291.49,14.53,0.055,0.72,38.78
2022-11-22 14:00:00,Assembly,M4,Evening,22,280.7,17.76,0.028,0.82,41.26
2022-11-22 15:00:00,Cutting,M2,Night,20,350.44,10.88,0.007,0.87,40.42
2022-11-22 16:00:00,Packaging,M2,Evening,27,327.25,45.71,0.019,0.94,41.18
2022-11-22 17:00:00,Assembly,M5,Evening,24,213.12,15.08,0.078,0.96,29.74
2022-11-22 18:00:00,Inspection,M1,Night,14,265.21,24.16,0.085,0.77,25.57
2022-11-22 19:00:00,Inspection,M3,Morning,21,277.66,3.85,0.087,0.77,24.4
2022-11-22 20:00:00,Packaging,M2,Evening,21,299.4,3.8,0.053,0.81,34.49
2022-11-22 21:00:00,Assembly,M4,Evening,22,331.36,4.5,0.095,0.83,61.66
2022-11-22 22:00:00,Inspection,M1,Evening,23,246.49,5.79,0.015,0.95,86.06
2022-11-22 23:00:00,Assembly,M3,Morning,20,296.03,32.55,0.068,0.7,70.2
2022-11-23 00:00:00,Assembly,M3,Evening,21,384.96,0.76,0.07,0.91,52.49
2022-11-23 01:00:00,Inspection,M3,Morning,22,301.45,6.9,0.005,0.77,42.24
2022-11-23 02:00:00,Cutting,M3,Evening,21,265.29,1.76,0.028,0.96,45.69
2022-11-23 03:00:00,Inspection,M5,Night,24,233.29,16.65,0.095,0.8,51.4
2022-11-23 04:00:00,Packaging,M3,Evening,18,275.65,0.32,0.076,0.86,70.67
2022-11-23 05:00:00,Painting,M1,Evening,24,246.06,6.07,0.005,0.8,40.08
2022-11-23 06:00:00,Inspection,M2,Morning,20,280.27,5.02,0.054,0.83,50.03
2022-11-23 07:00:00,Assembly,M1,Morning,22,327.11,0.97,0.065,0.86,50.97
2022-11-23 08:00:00,Assembly,M4,Morning,20,301.85,4.73,0.097,0.92,49.12
2022-11-23 09:00:00,Inspection,M5,Night,15,276.0,16.56,0.072,0.74,29.91
2022-11-23 10:00:00,Painting,M5,Night,15,210.47,1.48,0.064,0.81,47.24
2022-11-23 11:00:00,Inspection,M4,Morning,21,341.6,41.05,0.091,0.89,36.48
2022-11-23 12:00:00,Painting,M1,Night,21,282.38,0.6,0.066,0.88,72.88
2022-11-23 13:00:00,Painting,M1,Morning,17,305.4,3.41,0.093,0.93,55.71
2022-11-23 14:00:00,Packaging,M4,Night,16,254.41,14.91,0.049,0.97,61.16
2022-11-23 15:00:00,Assembly,M3,Morning,23,279.55,4.42,0.072,0.73,41.15
2022-11-23 16:00:00,Assembly,M3,Morning,17,271.0,6.55,0.063,0.91,45.51
2022-11-23 17:00:00,Painting,M2,Night,21,233.3,2.07,0.055,0.79,70.42
2022-11-23 18:00:00,Assembly,M1,Evening,27,254.6,12.57,0.032,0.84,60.24
2022-11-23 19:00:00,Cutting,M1,Morning,20,299.26,1.98,0.09,0.89,54.22
2022-11-23 20:00:00,Painting,M4,Morning,29,314.93,18.89,0.027,0.75,63.44
2022-11-23 21:00:00,Assembly,M4,Evening,22,265.8,7.75,0.016,0.8,69.61
2022-11-23 22:00:00,Cutting,M3,Morning,20,239.87,7.94,0.071,0.99,65.18
2022-11-23 23:00:00,Packaging,M1,Morning,19,282.18,27.11,0.055,0.74,60.5
2022-11-24 00:00:00,Assembly,M1,Night,16,338.98,14.83,0.026,0.72,61.46
2022-11-24 01:00:00,Cutting,M5,Evening,16,253.04,13.59,0.087,0.95,46.71
2022-11-24 02:00:00,Inspection,M2,Morning,18,300.64,19.52,0.029,0.83,51.96
2022-11-24 03:00:00,Inspection,M2,Morning,13,266.98,0.96,0.006,0.9,56.81
2022-11-24 04:00:00,Cutting,M3,Evening,23,356.43,12.95,0.002,0.79,53.18
2022-11-24 05:00:00,Painting,M1,Evening,21,274.67,2.66,0.092,0.76,55.03
2022-11-24 06:00:00,Painting,M5,Night,22,333.1,3.3,0.04,0.76,48.59
2022-11-24 07:00:00,Assembly,M1,Night,27,350.75,0.15,0.021,0.76,22.69
2022-11-24 08:00:00,Inspection,M4,Night,18,377.07,22.42,0.057,0.77,56.77
2022-11-24 09:00:00,Painting,M3,Morning,23,232.33,13.44,0.049,0.77,51.08
2022-11-24 10:00:00,Painting,M2,Evening,26,230.09,1.5,0.1,0.94,51.27
2022-11-24 11:00:00,Inspection,M1,Night,23,358.26,3.97,0.089,0.86,72.01
2022-11-24 12:00:00,Packaging,M3,Evening,19,350.07,6.54,0.027,0.79,53.57
2022-11-24 13:00:00,Painting,M2,Morning,12,269.15,6.81,0.07,0.8,41.95
2022-11-24 14:00:00,Cutting,M1,Morning,17,138.15,9.05,0.039,0.99,56.88
2022-11-24 15:00:00,Assembly,M5,Evening,20,304.04,6.39,0.036,0.76,50.86
2022-11-24 16:00:00,Painting,M3,Evening,14,224.13,10.46,0.037,0.97,61.16
2022-11-24 17:00:00,Painting,M1,Night,19,258.62,21.53,0.064,0.92,44.03
2022-11-24 18:00:00,Packaging,M2,Evening,25,309.06,5.08,0.054,0.88,41.85
2022-11-24 19:00:00,Cutting,M2,Night,26,315.78,20.93,0.076,0.89,44.6
2022-11-24 20:00:00,Assembly,M5,Evening,17,379.07,2.48,0.015,0.83,32.71
2022-11-24 21:00:00,Painting,M3,Evening,17,281.36,1.29,0.043,0.83,45.62
2022-11-24 22:00:00,Assembly,M3,Evening,22,251.18,2.74,0.086,0.94,65.9
2022-11-24 23:00:00,Inspection,M1,Morning,21,345.86,2.31,0.0,0.94,42.73
2022-11-25 00:00:00,Painting,M2,Morning,24,318.85,42.05,0.062,0.87,36.43
2022-11-25 01:00:00,Painting,M2,Morning,17,281.84,4.8,0.079,0.93,44.72
2022-11-25 02:00:00,Inspection,M5,Night,22,301.59,10.54,0.038,0.94,52.2
2022-11-25 03:00:00,Packaging,M5,Night,14,281.1,11.91,0.088,0.8,42.54
2022-11-25 04:00:00,Painting,M3,Morning,28,334.6,5.89,0.074,0.89,50.72
2022-11-25 05:00:00,Assembly,M2,Morning,17,384.4,2.53,0.061,0.83,52.51
2022-11-25 06:00:00,Cutting,M1,Evening,16,263.73,5.76,0.02,0.73,50.02
2022-11-25 07:00:00,Assembly,M4,Evening,27,321.04,6.42,0.067,0.89,49.11
2022-11-25 08:00:00,Packaging,M1,Night,13,223.51,30.79,0.083,0.88,67.64
2022-11-25 09:00:00,Cutting,M5,Night,22,246.37,8.41,0.073,0.73,51.77
2022-11-25 10:00:00,Assembly,M1,Evening,22,328.13,35.02,0.057,0.72,42.09
2022-11-25 11:00:00,Assembly,M2,Night,27,296.48,8.6,0.071,0.77,57.55
2022-11-25 12:00:00,Inspection,M3,Morning,17,244.54,1.57,0.098,0.95,49.4
2022-11-25 13:00:00,Packaging,M4,Evening,15,300.44,4.85,0.001,0.72,50.71
2022-11-25 14:00:00,Inspection,M3,Evening,19,343.95,15.72,0.066,0.84,60.13
2022-11-25 15:00:00,Cutting,M4,Night,14,227.65,5.48,0.079,0.75,63.41
2022-11-25 16:00:00,Inspection,M4,Evening,10,387.33,1.05,0.064,0.78,38.61
2022-11-25 17:00:00,Packaging,M2,Evening,18,328.65,1.01,0.027,0.93,67.32
2022-11-25 18:00:00,Painting,M2,Morning,13,329.65,2.71,0.082,0.96,49.35
2022-11-25 19:00:00,Painting,M5,Evening,16,299.93,8.32,0.091,0.87,49.42
2022-11-25 20:00:00,Cutting,M5,Evening,10,387.36,17.73,0.068,0.96,39.9
2022-11-25 21:00:00,Painting,M4,Evening,19,348.12,7.63,0.051,0.96,57.47
2022-11-25 22:00:00,Inspection,M5,Evening,30,281.62,13.71,0.037,0.77,35.78
2022-11-25 23:00:00,Cutting,M2,Morning,24,337.87,10.37,0.033,0.89,55.38
2022-11-26 00:00:00,Packaging,M5,Evening,21,263.34,7.43,0.072,0.93,66.51
2022-11-26 01:00:00,Cutting,M4,Morning,24,285.99,2.42,0.061,0.87,46.85
2022-11-26 02:00:00,Cutting,M3,Morning,26,373.33,21.47,0.016,0.94,60.82
2022-11-26 03:00:00,Assembly,M1,Morning,16,319.38,3.23,0.014,0.89,50.82
2022-11-26 04:00:00,Assembly,M5,Night,18,333.08,2.91,0.007,0.79,36.08
2022-11-26 05:00:00,Cutting,M2,Night,9,358.48,2.98,0.068,0.91,51.2
2022-11-26 06:00:00,Painting,M3,Evening,13,327.41,1.01,0.031,0.88,48.15
2022-11-26 07:00:00,Assembly,M2,Morning,23,259.44,6.9,0.002,0.89,58.96
2022-11-26 08:00:00,Packaging,M5,Night,31,383.06,3.97,0.034,0.73,46.37
2022-11-26 09:00:00,Inspection,M4,Evening,26,325.81,7.38,0.083,0.74,54.99
2022-11-26 10:00:00,Assembly,M1,Night,19,329.34,6.04,0.025,0.94,39.44
2022-11-26 11:00:00,Cutting,M1,Morning,22,302.79,7.34,0.063,0.83,54.29
2022-11-26 12:00:00,Painting,M3,Evening,19,355.54,3.53,0.044,0.76,50.24
2022-11-26 13:00:00,Inspection,M1,Morning,19,395.75,16.88,0.055,0.73,48.72
2022-11-26 14:00:00,Assembly,M4,Morning,12,281.23,7.64,0.06,0.78,50.31
2022-11-26 15:00:00,Painting,M2,Night,14,353.27,2.34,0.045,0.79,47.08
2022-11-26 16:00:00,Painting,M4,Evening,18,301.72,23.21,0.006,0.99,51.42
2022-11-26 17:00:00,Painting,M3,Evening,20,200.09,1.16,0.057,0.95,48.03
2022-11-26 18:00:00,Cutting,M3,Evening,17,229.8,13.22,0.04,0.72,40.27
2022-11-26 19:00:00,Packaging,M1,Night,20,321.21,11.35,0.02,0.92,37.04
2022-11-26 20:00:00,Painting,M4,Evening,23,350.52,0.76,0.09,0.87,45.06
2022-11-26 21:00:00,Inspection,M2,Night,19,330.45,23.18,0.074,0.77,46.83
2022-11-26 22:00:00,Assembly,M4,Evening,17,338.45,3.8,0.028,0.92,19.95
2022-11-26 23:00:00,Inspection,M2,Night,15,429.48,13.51,0.054,0.71,50.19
2022-11-27 00:00:00,Cutting,M2,Evening,27,326.42,3.24,0.096,0.92,72.03
2022-11-27 01:00:00,Cutting,M4,Night,23,286.75,7.46,0.025,0.97,56.9
2022-11-27 02:00:00,Inspection,M5,Morning,16,293.67,35.88,0.095,0.96,48.29
2022-11-27 03:00:00,Packaging,M4,Morning,20,381.75,9.44,0.068,0.93,41.85
2022-11-27 04:00:00,Cutting,M2,Morning,19,236.54,3.51,0.054,0.98,33.02
2022-11-27 05:00:00,Cutting,M3,Evening,18,361.9,6.13,0.098,0.91,58.89
2022-11-27 06:00:00,Inspection,M3,Night,26,300.81,11.27,0.033,0.91,54.25
2022-11-27 07:00:00,Cutting,M1,Morning,22,258.42,5.89,0.028,0.71,37.65
2022-11-27 08:00:00,Packaging,M3,Evening,16,227.49,24.16,0.034,0.75,59.63
2022-11-27 09:00:00,Packaging,M5,Night,27,374.03,20.21,0.075,0.93,58.4
2022-11-27 10:00:00,Packaging,M2,Morning,25,257.13,1.59,0.034,1.0,43.29
2022-11-27 11:00:00,Assembly,M4,Morning,23,303.12,15.37,0.01,0.92,47.08
2022-11-27 12:00:00,Packaging,M4,Evening,12,251.26,28.54,0.064,0.87,52.5
2022-11-27 13:00:00,Packaging,M5,Night,14,398.29,3.81,0.022,0.76,55.53
2022-11-27 14:00:00,Assembly,M3,Evening,17,304.91,2.72,0.0,0.98,39.05
2022-11-27 15:00:00,Painting,M2,Morning,21,232.68,0.1,0.02,0.89,55.67
2022-11-27 16:00:00,Cutting,M3,Evening,22,278.56,1.23,0.082,0.85,50.59
2022-11-27 17:00:00,Packaging,M1,Evening,15,369.66,32.42,0.094,0.96,61.11
