customer_id,campaign,channel,customer_segment,budget,clicks,impressions,conversions,customer_acquisition_cost,revenue_generated,roas
8803,Campaign_D,Search Ads,Returning Customer,4276.11,67,961,0,74.95,715.57,0.17
8804,Campaign_B,Search Ads,Returning Customer,4285.3,56,1052,0,67.68,222.72,0.05
8805,Campaign_A,Display Ads,New Customer,7623.65,51,1032,0,35.62,237.82,0.03
8806,Campaign_D,Search Ads,Returning Customer,8392.84,43,999,1,72.13,85.5,0.01
8807,Campaign_A,Email,Returning Customer,1038.27,54,1001,0,71.1,1110.55,1.07
8808,Campaign_C,Search Ads,Loyal Customer,5673.4,55,1050,1,31.51,598.87,0.11
8809,Campaign_C,Social Media,New Customer,7641.31,44,1059,1,23.29,1377.03,0.18
8810,Campaign_B,Email,Returning Customer,7883.29,38,1042,0,42.6,465.11,0.06
8811,Campaign_C,Social Media,Returning Customer,1565.14,61,985,1,45.92,1197.46,0.77
8812,Campaign_A,Social Media,Loyal Customer,5302.5,55,1025,0,84.17,742.82,0.14
8813,Campaign_C,Social Media,Returning Customer,8589.83,64,1018,0,49.25,1272.98,0.15
8814,Campaign_A,Email,Returning Customer,3253.33,59,935,0,76.29,841.89,0.26
8815,Campaign_B,Email,Returning Customer,4308.66,57,1035,0,51.64,288.58,0.07
8816,Campaign_B,Display Ads,Returning Customer,8063.15,55,1010,0,16.04,1201.66,0.15
8817,Campaign_A,Email,Returning Customer,984.26,59,984,1,68.75,8.47,0.01
8818,Campaign_C,Search Ads,Loyal Customer,8608.98,46,983,0,90.58,756.49,0.09
8819,Campaign_B,Social Media,Returning Customer,3180.45,51,998,0,56.65,293.73,0.09
8820,Campaign_D,Display Ads,Returning Customer,114.36,45,1025,0,73.19,507.05,4.43
8821,Campaign_B,Email,Returning Customer,2418.18,66,1022,0,80.1,613.65,0.25
8822,Campaign_C,Social Media,Returning Customer,986.06,46,990,1,52.06,839.94,0.85
8823,Campaign_D,Email,New Customer,1014.61,50,963,0,32.48,531.84,0.52
8824,Campaign_C,Display Ads,New Customer,6959.07,54,950,0,87.41,967.16,0.14
8825,Campaign_A,Email,New Customer,2218.37,47,982,1,84.58,281.19,0.13
8826,Campaign_D,Email,New Customer,9353.95,45,981,0,87.35,1184.86,0.13
8827,Campaign_C,Social Media,Loyal Customer,5212.8,42,1020,0,84.32,902.78,0.17
8828,Campaign_D,Search Ads,New Customer,4654.97,54,972,0,21.98,527.66,0.11
8829,Campaign_C,Email,Loyal Customer,4399.41,48,1022,1,47.32,797.8,0.18
8830,Campaign_D,Display Ads,New Customer,6956.62,47,970,0,27.24,605.94,0.09
8831,Campaign_C,Email,Loyal Customer,4577.4,53,997,0,23.97,1312.37,0.29
8832,Campaign_A,Email,New Customer,1373.14,56,942,0,80.33,819.52,0.6
8833,Campaign_D,Search Ads,Returning Customer,8813.7,39,935,0,53.32,1182.92,0.13
8834,Campaign_D,Social Media,New Customer,4341.11,36,1020,0,18.16,1192.4,0.27
8835,Campaign_D,Display Ads,New Customer,832.65,53,1051,0,46.55,1100.92,1.32
8836,Campaign_D,Social Media,New Customer,5340.72,43,993,0,99.4,1126.2,0.21
8837,Campaign_A,Social Media,Returning Customer,6508.73,54,969,0,29.12,336.78,0.05
8838,Campaign_D,Social Media,Loyal Customer,2828.27,44,974,0,45.74,1306.57,0.46
8839,Campaign_B,Email,Loyal Customer,8023.37,55,1028,0,63.51,1061.71,0.13
8840,Campaign_A,Search Ads,Returning Customer,6730.78,47,1034,0,27.96,80.94,0.01
8841,Campaign_B,Email,New Customer,6538.38,45,962,0,97.1,971.47,0.15
8842,Campaign_D,Display Ads,New Customer,4266.17,56,1003,0,67.14,723.03,0.17
8843,Campaign_C,Search Ads,New Customer,9622.96,51,1023,0,30.65,213.6,0.02
8844,Campaign_B,Social Media,Loyal Customer,2814.47,43,1006,0,50.19,709.64,0.25
8845,Campaign_D,Search Ads,Loyal Customer,5819.28,59,1048,0,42.48,1383.51,0.24
8846,Campaign_B,Display Ads,Returning Customer,3159.65,40,1003,0,21.01,1314.04,0.42
8847,Campaign_D,Email,Returning Customer,7473.57,56,1003,1,35.61,129.55,0.02
8848,Campaign_D,Email,Loyal Customer,573.14,43,964,1,59.83,660.77,1.15
8849,Campaign_D,Social Media,New Customer,554.35,46,965,0,17.93,764.31,1.38
8850,Campaign_C,Email,New Customer,8127.52,33,992,0,14.35,1036.62,0.13
8851,Campaign_B,Email,New Customer,4399.25,42,958,0,58.72,1149.89,0.26
8852,Campaign_A,Display Ads,New Customer,3477.68,39,989,0,49.07,1242.73,0.36
8853,Campaign_A,Search Ads,Returning Customer,6114.52,60,990,0,26.94,894.56,0.15
8854,Campaign_A,Email,Returning Customer,7048.8,52,978,0,74.15,1323.33,0.19
8855,Campaign_A,Display Ads,Loyal Customer,2091.89,51,981,1,17.91,834.76,0.4
8856,Campaign_D,Display Ads,Returning Customer,1935.77,57,970,0,34.34,34.64,0.02
8857,Campaign_B,Social Media,New Customer,9585.69,59,962,1,19.12,687.94,0.07
8858,Campaign_B,Display Ads,Loyal Customer,5937.68,54,979,0,75.48,241.76,0.04
8859,Campaign_C,Social Media,Returning Customer,3962.15,61,1013,0,66.94,861.14,0.22
8860,Campaign_B,Email,Returning Customer,8034.27,66,995,0,26.96,1021.18,0.13
8861,Campaign_B,Social Media,Returning Customer,5299.07,48,977,0,60.16,1021.54,0.19
8862,Campaign_B,Display Ads,Returning Customer,2492.46,41,1013,1,72.68,735.65,0.3
8863,Campaign_C,Search Ads,Returning Customer,2146.68,66,998,0,13.08,1075.35,0.5
8864,Campaign_A,Search Ads,New Customer,4028.91,63,1001,0,69.69,171.5,0.04
8865,Campaign_B,Email,New Customer,8612.97,46,1023,0,38.04,1421.63,0.17
8866,Campaign_C,Email,New Customer,708.33,58,955,0,22.17,1264.81,1.79
8867,Campaign_C,Search Ads,Returning Customer,2263.41,52,963,1,83.9,1282.55,0.57
8868,Campaign_D,Social Media,Loyal Customer,8942.2,44,990,0,64.55,49.57,0.01
8869,Campaign_C,Email,New Customer,1305.17,59,977,1,59.19,344.02,0.26
8870,Campaign_A,Display Ads,New Customer,6333.29,60,1037,0,85.28,148.91,0.02
8871,Campaign_B,Email,Returning Customer,2213.76,52,969,0,33.86,1298.1,0.59
8872,Campaign_C,Social Media,Loyal Customer,6098.08,50,979,0,11.27,1124.86,0.18
8873,Campaign_A,Email,New Customer,3892.73,41,1024,0,95.39,144.25,0.04
8874,Campaign_C,Display Ads,New Customer,1106.6,51,971,0,33.65,603.12,0.55
8875,Campaign_C,Display Ads,Loyal Customer,5866.5,52,987,0,67.0,767.87,0.13
8876,Campaign_C,Display Ads,Returning Customer,6862.12,57,950,0,97.93,1072.69,0.16
8877,Campaign_C,Social Media,Loyal Customer,6834.7,63,990,0,31.03,440.13,0.06
8878,Campaign_C,Social Media,Returning Customer,6406.64,60,1021,0,99.35,435.65,0.07
8879,Campaign_A,Display Ads,New Customer,5052.23,51,1033,0,58.48,797.47,0.16
8880,Campaign_B,Display Ads,Loyal Customer,5242.78,48,995,0,96.31,788.36,0.15
8881,Campaign_B,Social Media,Loyal Customer,6392.84,44,980,0,17.74,168.23,0.03
8882,Campaign_B,Social Media,New Customer,6933.57,58,1040,0,57.79,1069.02,0.15
8883,Campaign_B,Social Media,New Customer,6583.28,45,1001,0,94.99,267.75,0.04
8884,Campaign_A,Search Ads,Returning Customer,5910.76,50,979,0,24.0,1274.77,0.22
8885,Campaign_D,Social Media,New Customer,1642.81,57,1011,0,34.77,1159.8,0.71
8886,Campaign_D,Display Ads,New Customer,2185.1,54,979,0,29.12,1471.36,0.67
8887,Campaign_A,Search Ads,Loyal Customer,2676.22,58,975,0,96.89,256.62,0.1
8888,Campaign_A,Social Media,Returning Customer,9204.65,47,999,0,33.72,1416.76,0.15
8889,Campaign_C,Display Ads,New Customer,7618.01,60,1032,0,20.89,1099.01,0.14
8890,Campaign_C,Email,Loyal Customer,5573.38,49,981,0,81.71,1321.84,0.24
8891,Campaign_C,Search Ads,New Customer,2595.36,43,1050,0,56.22,51.4,0.02
8892,Campaign_B,Display Ads,New Customer,1197.83,46,1019,0,63.09,481.38,0.4
8893,Campaign_C,Email,New Customer,8997.72,50,1014,0,64.61,44.21,0.0
8894,Campaign_D,Display Ads,New Customer,8937.39,38,1016,1,65.17,272.89,0.03
8895,Campaign_B,Social Media,Returning Customer,1195.89,45,1037,1,50.88,1326.4,1.11
8896,Campaign_C,Social Media,Loyal Customer,7992.44,55,1017,0,97.8,616.25,0.08
8897,Campaign_B,Email,Loyal Customer,4521.79,53,1005,0,25.67,1007.25,0.22
8898,Campaign_D,Social Media,New Customer,3307.27,56,1009,0,96.21,725.87,0.22
8899,Campaign_C,Display Ads,Loyal Customer,7417.13,41,1020,0,36.32,710.45,0.1
8900,Campaign_D,Email,New Customer,6181.86,48,999,0,27.09,974.69,0.16
8901,Campaign_D,Display Ads,Loyal Customer,7822.3,67,1042,0,66.32,652.17,0.08
8902,Campaign_D,Display Ads,Returning Customer,835.86,46,1001,0,90.27,31.06,0.04
8903,Campaign_C,Display Ads,Returning Customer,3254.01,46,1020,0,42.66,1200.77,0.37
8904,Campaign_A,Social Media,Loyal Customer,3261.24,59,937,0,16.79,410.18,0.13
8905,Campaign_C,Social Media,New Customer,3364.56,54,979,0,58.29,1007.09,0.3
8906,Campaign_D,Display Ads,New Customer,5074.55,54,1002,0,98.67,987.25,0.19
8907,Campaign_C,Search Ads,New Customer,2901.84,53,1013,1,45.06,216.92,0.07
8908,Campaign_D,Display Ads,New Customer,4499.4,31,1040,0,11.8,246.95,0.05
8909,Campaign_A,Display Ads,Returning Customer,3741.0,55,1084,0,55.08,671.71,0.18
8910,Campaign_B,Email,New Customer,7379.43,63,1010,0,44.54,512.68,0.07
8911,Campaign_A,Display Ads,New Customer,6074.66,59,972,0,16.0,410.09,0.07
8912,Campaign_A,Social Media,New Customer,6570.93,44,1033,0,88.73,463.9,0.07
8913,Campaign_B,Email,New Customer,2184.78,53,992,0,65.69,381.67,0.17
8914,Campaign_C,Search Ads,Returning Customer,3322.47,43,956,0,23.88,166.12,0.05
8915,Campaign_B,Email,Loyal Customer,309.54,56,971,0,93.34,131.79,0.43
8916,Campaign_C,Search Ads,Loyal Customer,1172.91,48,953,0,61.86,1320.05,1.13
8917,Campaign_C,Email,New Customer,2724.04,42,1008,0,72.03,1222.31,0.45
8918,Campaign_D,Email,New Customer,748.09,48,978,0,62.51,741.42,0.99
8919,Campaign_D,Search Ads,Loyal Customer,6066.06,49,1004,0,98.05,479.71,0.08
8920,Campaign_B,Social Media,Returning Customer,9981.49,58,970,0,90.16,1030.06,0.1
8921,Campaign_A,Social Media,Returning Customer,1098.07,39,990,1,11.49,163.72,0.15
8922,Campaign_B,Social Media,Returning Customer,8230.18,56,946,0,11.31,152.35,0.02
8923,Campaign_C,Email,Returning Customer,1276.28,51,958,0,53.94,211.71,0.17
8924,Campaign_D,Display Ads,Returning Customer,6732.15,46,1056,1,38.27,1038.12,0.15
8925,Campaign_B,Email,Returning Customer,6467.26,55,1021,0,58.5,1232.32,0.19
8926,Campaign_B,Display Ads,Returning Customer,9036.9,47,1011,0,40.45,804.42,0.09
8927,Campaign_D,Display Ads,Returning Customer,1228.06,50,1014,0,89.04,252.98,0.21
8928,Campaign_D,Social Media,Returning Customer,3222.9,51,1046,0,25.28,505.2,0.16
8929,Campaign_D,Display Ads,New Customer,998.72,54,997,0,15.15,1234.39,1.24
8930,Campaign_C,Email,Returning Customer,4133.09,46,1033,0,40.86,768.89,0.19
8931,Campaign_D,Email,New Customer,9124.77,57,960,0,22.52,676.69,0.07
8932,Campaign_A,Social Media,Loyal Customer,7837.08,46,946,1,63.24,988.62,0.13
8933,Campaign_B,Search Ads,New Customer,7256.71,53,1016,0,52.52,532.09,0.07
8934,Campaign_D,Email,Loyal Customer,5376.97,49,1024,0,73.72,6.46,0.0
8935,Campaign_D,Display Ads,New Customer,8846.51,60,1040,0,16.55,1411.15,0.16
8936,Campaign_C,Email,Loyal Customer,4549.47,48,1020,0,77.89,1065.88,0.23
8937,Campaign_C,Email,New Customer,1581.89,55,980,0,34.89,1437.04,0.91
8938,Campaign_B,Email,New Customer,8392.09,37,1025,0,70.43,1275.06,0.15
8939,Campaign_A,Search Ads,Loyal Customer,2868.42,46,1014,0,36.19,560.91,0.2
8940,Campaign_B,Display Ads,Returning Customer,630.97,50,1023,0,85.04,567.92,0.9
8941,Campaign_D,Social Media,Returning Customer,1347.78,45,976,0,85.07,216.32,0.16
8942,Campaign_A,Email,Returning Customer,6129.68,48,965,0,37.57,1210.95,0.2
8943,Campaign_A,Display Ads,Returning Customer,6110.11,53,1004,0,91.86,929.57,0.15
8944,Campaign_A,Display Ads,Returning Customer,2675.81,43,1079,1,38.89,383.7,0.14
8945,Campaign_A,Social Media,New Customer,7299.08,44,1036,0,90.61,1440.06,0.2
8946,Campaign_B,Email,Returning Customer,7759.04,60,1024,0,27.38,1151.71,0.15
8947,Campaign_C,Search Ads,New Customer,9212.98,36,990,0,35.91,1323.89,0.14
8948,Campaign_C,Display Ads,Loyal Customer,5890.88,46,1062,1,89.58,261.04,0.04
8949,Campaign_D,Social Media,Returning Customer,7816.29,47,967,0,17.27,888.87,0.11
8950,Campaign_C,Search Ads,Returning Customer,7555.69,40,1007,0,73.16,1486.29,0.2
8951,Campaign_C,Display Ads,Returning Customer,2652.31,47,972,0,71.38,524.18,0.2
8952,Campaign_C,Email,Returning Customer,3171.24,50,1058,1,97.49,605.05,0.19
8953,Campaign_C,Display Ads,New Customer,4836.98,52,991,0,97.5,805.65,0.17
8954,Campaign_D,Search Ads,New Customer,288.49,52,1048,0,53.24,66.81,0.23
8955,Campaign_B,Search Ads,New Customer,3044.24,57,958,0,69.26,338.76,0.11
8956,Campaign_A,Email,Loyal Customer,4791.44,49,1058,0,24.02,484.33,0.1
8957,Campaign_C,Email,New Customer,1169.89,63,926,0,30.35,13.89,0.01
8958,Campaign_B,Social Media,Returning Customer,1350.13,45,1021,0,60.26,473.59,0.35
8959,Campaign_C,Email,Loyal Customer,4686.04,54,1021,0,31.38,817.96,0.17
8960,Campaign_C,Social Media,Loyal Customer,7336.55,54,978,0,29.52,28.93,0.0
8961,Campaign_A,Search Ads,Returning Customer,8354.11,50,1052,0,12.06,797.75,0.1
8962,Campaign_A,Search Ads,Returning Customer,5508.51,59,967,0,16.6,1199.65,0.22
8963,Campaign_A,Display Ads,Returning Customer,4800.01,45,971,1,74.03,219.08,0.05
8964,Campaign_C,Display Ads,Returning Customer,3904.38,47,1004,0,11.29,1442.1,0.37
8965,Campaign_C,Social Media,New Customer,2010.2,45,991,0,90.62,622.48,0.31
8966,Campaign_C,Email,Loyal Customer,1550.96,68,1022,0,17.08,657.49,0.42
8967,Campaign_A,Email,Returning Customer,7939.77,63,1032,0,24.09,772.19,0.1
8968,Campaign_D,Display Ads,New Customer,4703.57,46,1023,0,40.63,589.75,0.13
8969,Campaign_B,Search Ads,Returning Customer,7924.17,42,938,0,75.4,978.57,0.12
8970,Campaign_D,Social Media,New Customer,7070.42,47,1044,0,73.06,266.88,0.04
8971,Campaign_C,Search Ads,Returning Customer,2019.57,44,993,0,32.19,1380.61,0.68
8972,Campaign_C,Search Ads,Returning Customer,5152.04,45,951,1,39.43,1302.48,0.25
8973,Campaign_D,Email,Returning Customer,4495.76,53,975,0,83.91,967.15,0.22
8974,Campaign_C,Social Media,New Customer,4296.35,42,967,0,54.71,1184.04,0.28
8975,Campaign_B,Search Ads,Returning Customer,5471.45,44,1036,0,51.24,1062.79,0.19
8976,Campaign_C,Display Ads,New Customer,9822.61,37,1005,0,67.01,711.57,0.07
8977,Campaign_B,Display Ads,New Customer,8147.72,38,999,0,51.12,233.38,0.03
8978,Campaign_D,Email,Loyal Customer,9046.75,54,996,0,49.06,486.34,0.05
8979,Campaign_D,Display Ads,New Customer,393.43,45,970,0,81.87,1326.72,3.37
8980,Campaign_C,Display Ads,New Customer,1489.33,55,1012,1,93.83,998.79,0.67
8981,Campaign_B,Search Ads,New Customer,939.16,46,998,0,59.43,1297.93,1.38
8982,Campaign_C,Display Ads,New Customer,2705.99,70,1002,0,36.04,1316.78,0.49
8983,Campaign_A,Display Ads,New Customer,4474.74,53,936,0,95.47,790.9,0.18
8984,Campaign_A,Search Ads,Loyal Customer,6456.33,49,991,1,73.17,654.79,0.1
8985,Campaign_A,Email,Returning Customer,5058.23,53,1064,0,68.89,643.96,0.13
8986,Campaign_A,Email,Loyal Customer,9041.52,47,1006,0,64.6,666.03,0.07
8987,Campaign_C,Social Media,Loyal Customer,9404.57,44,978,0,76.63,1419.29,0.15
8988,Campaign_A,Display Ads,Returning Customer,1718.86,48,1018,0,79.81,225.46,0.13
8989,Campaign_B,Search Ads,New Customer,8543.84,55,1012,0,81.21,227.69,0.03
8990,Campaign_D,Social Media,Returning Customer,4869.05,55,1027,0,97.82,580.85,0.12
8991,Campaign_D,Email,New Customer,4587.96,61,983,1,47.01,1202.82,0.26
8992,Campaign_A,Email,Returning Customer,7870.9,42,999,1,31.84,1278.35,0.16
8993,Campaign_A,Search Ads,Loyal Customer,1022.09,50,964,0,45.47,1238.22,1.21
8994,Campaign_A,Social Media,New Customer,8836.68,61,1047,0,79.01,873.02,0.1
8995,Campaign_C,Social Media,Loyal Customer,6741.55,44,987,0,58.66,1286.57,0.19
8996,Campaign_D,Search Ads,New Customer,8765.09,47,946,0,87.82,289.17,0.03
8997,Campaign_A,Search Ads,Returning Customer,9945.33,43,1021,0,31.25,897.97,0.09
8998,Campaign_B,Social Media,Returning Customer,5228.24,58,971,0,76.33,492.82,0.09
8999,Campaign_A,Email,Returning Customer,1023.3,57,974,0,32.44,409.65,0.4
9000,Campaign_D,Display Ads,Returning Customer,1748.59,60,1060,0,81.92,149.46,0.09
9001,Campaign_A,Email,Returning Customer,3303.82,53,1002,0,49.44,547.2,0.17
9002,Campaign_D,Search Ads,Loyal Customer,1125.17,56,1034,0,99.05,52.35,0.05
9003,Campaign_A,Social Media,Loyal Customer,8171.88,41,915,0,70.19,528.56,0.06
9004,Campaign_B,Social Media,New Customer,3038.99,55,982,0,76.76,712.23,0.23
9005,Campaign_A,Display Ads,Loyal Customer,9761.27,44,990,0,13.85,536.67,0.05
9006,Campaign_B,Social Media,New Customer,7055.66,45,1023,0,73.28,1156.81,0.16
9007,Campaign_B,Display Ads,New Customer,1816.96,60,993,0,47.69,421.12,0.23
9008,Campaign_A,Email,Loyal Customer,4812.82,47,957,0,39.08,112.34,0.02
9009,Campaign_B,Email,Loyal Customer,4722.15,49,970,0,81.57,298.72,0.06
9010,Campaign_C,Social Media,New Customer,4975.87,62,964,0,30.58,1230.1,0.25
9011,Campaign_A,Social Media,Loyal Customer,5403.34,47,921,1,26.36,953.87,0.18
9012,Campaign_A,Search Ads,Loyal Customer,408.61,50,1041,0,41.98,865.93,2.12
9013,Campaign_B,Search Ads,Loyal Customer,6894.38,63,1008,1,66.64,807.81,0.12
9014,Campaign_B,Social Media,Returning Customer,4923.2,54,1022,1,33.16,1123.57,0.23
9015,Campaign_A,Social Media,Returning Customer,7930.56,58,1061,0,60.27,294.44,0.04
9016,Campaign_C,Email,New Customer,8171.96,51,994,0,44.64,314.59,0.04
9017,Campaign_B,Social Media,Loyal Customer,2382.3,57,1046,0,45.7,195.32,0.08
9018,Campaign_B,Search Ads,New Customer,579.39,42,1034,0,28.28,508.98,0.88
9019,Campaign_D,Email,Loyal Customer,7062.02,46,991,0,38.99,410.84,0.06
9020,Campaign_C,Display Ads,Returning Customer,9779.85,49,1056,0,34.65,1372.75,0.14
9021,Campaign_C,Search Ads,Loyal Customer,4521.91,66,991,0,31.91,18.64,0.0
9022,Campaign_A,Search Ads,Loyal Customer,2670.17,51,952,0,17.27,711.22,0.27
9023,Campaign_C,Email,Loyal Customer,1651.05,48,1028,1,48.98,1095.98,0.66
9024,Campaign_A,Display Ads,Returning Customer,2945.71,57,928,0,32.02,1359.91,0.46
9025,Campaign_D,Search Ads,Returning Customer,3346.4,46,966,0,96.49,1449.06,0.43
9026,Campaign_C,Social Media,Returning Customer,4296.36,51,991,0,64.15,103.95,0.02
9027,Campaign_B,Search Ads,New Customer,6588.53,53,979,0,51.58,292.62,0.04
9028,Campaign_D,Email,Loyal Customer,2804.31,64,988,0,40.42,1498.54,0.53
9029,Campaign_A,Email,Returning Customer,604.67,33,1040,0,51.47,470.22,0.78
9030,Campaign_D,Email,New Customer,3795.46,60,1010,0,40.73,83.37,0.02
9031,Campaign_A,Search Ads,Returning Customer,8570.73,48,970,0,87.12,1400.54,0.16
9032,Campaign_D,Display Ads,Loyal Customer,5033.68,43,1039,0,33.03,605.11,0.12
9033,Campaign_A,Social Media,New Customer,9651.36,55,992,0,35.2,436.54,0.05
9034,Campaign_C,Email,Returning Customer,5085.85,65,992,1,73.87,225.91,0.04
9035,Campaign_B,Display Ads,Returning Customer,2831.4,57,1024,1,91.08,637.8,0.23
9036,Campaign_A,Social Media,New Customer,2013.81,51,937,0,71.21,551.69,0.27
9037,Campaign_D,Email,New Customer,6975.79,65,1028,1,17.63,1386.19,0.2
9038,Campaign_A,Social Media,New Customer,5410.17,45,994,0,90.91,317.77,0.06
9039,Campaign_A,Social Media,New Customer,6079.59,59,1013,0,79.24,129.7,0.02
9040,Campaign_A,Display Ads,New Customer,7575.76,37,1014,0,31.57,414.68,0.05
9041,Campaign_D,Social Media,Returning Customer,7286.44,43,1035,0,15.63,819.09,0.11
9042,Campaign_B,Email,New Customer,529.3,47,991,0,74.57,491.79,0.93
9043,Campaign_C,Display Ads,New Customer,8045.46,50,1005,0,31.11,468.38,0.06
9044,Campaign_B,Search Ads,Loyal Customer,5373.76,49,1008,0,57.14,596.94,0.11
9045,Campaign_A,Search Ads,Returning Customer,3977.91,44,980,0,18.06,1308.72,0.33
9046,Campaign_D,Display Ads,Loyal Customer,5421.44,40,1033,0,61.13,994.09,0.18
9047,Campaign_B,Search Ads,Returning Customer,6163.27,43,964,0,11.93,790.77,0.13
9048,Campaign_A,Social Media,Returning Customer,1580.11,49,1019,0,58.06,604.41,0.38
9049,Campaign_C,Email,Returning Customer,4232.41,53,1039,0,85.03,105.56,0.02
9050,Campaign_C,Social Media,New Customer,3422.3,38,973,0,62.27,1326.8,0.39
9051,Campaign_C,Display Ads,Loyal Customer,3569.05,48,1014,0,89.62,192.57,0.05
9052,Campaign_A,Email,Returning Customer,1004.22,54,992,0,59.4,279.72,0.28
9053,Campaign_D,Display Ads,Returning Customer,1682.45,68,1012,0,71.87,675.21,0.4
9054,Campaign_B,Display Ads,Returning Customer,1702.14,31,988,0,42.96,210.3,0.12
9055,Campaign_C,Display Ads,Loyal Customer,3794.92,44,1024,0,36.71,960.13,0.25
9056,Campaign_A,Social Media,Returning Customer,8955.47,50,999,0,40.22,741.49,0.08
9057,Campaign_A,Email,Loyal Customer,2139.67,37,938,0,19.25,746.7,0.35
9058,Campaign_B,Email,Loyal Customer,4220.31,45,1040,0,32.9,1450.59,0.34
9059,Campaign_C,Email,New Customer,3184.93,48,1043,1,44.83,1010.63,0.32
9060,Campaign_A,Social Media,Returning Customer,7895.09,43,998,1,40.74,1098.06,0.14
9061,Campaign_B,Search Ads,Returning Customer,596.25,51,991,0,54.6,914.11,1.53
9062,Campaign_D,Social Media,Loyal Customer,2045.78,61,992,1,53.94,389.29,0.19
9063,Campaign_D,Social Media,Loyal Customer,2185.35,45,970,0,76.19,94.49,0.04
9064,Campaign_D,Display Ads,New Customer,9930.33,54,961,0,45.62,841.43,0.08
9065,Campaign_C,Email,Returning Customer,5750.67,58,1001,0,70.95,669.78,0.12
9066,Campaign_B,Email,Loyal Customer,1475.69,59,1010,1,90.16,184.68,0.13
9067,Campaign_B,Search Ads,Returning Customer,2794.77,56,998,0,51.02,1289.27,0.46
9068,Campaign_A,Search Ads,Returning Customer,1761.44,50,996,0,59.81,745.15,0.42
9069,Campaign_A,Display Ads,Returning Customer,1333.59,52,1028,1,70.95,680.71,0.51
9070,Campaign_A,Email,Loyal Customer,7992.1,56,979,0,54.47,626.05,0.08
9071,Campaign_B,Search Ads,Returning Customer,5007.95,53,990,0,24.69,1106.64,0.22
9072,Campaign_A,Search Ads,Loyal Customer,6348.98,61,974,0,36.42,77.65,0.01
9073,Campaign_B,Email,New Customer,3379.39,57,952,0,12.54,322.97,0.1
9074,Campaign_B,Social Media,New Customer,5581.58,57,1047,0,71.52,1353.48,0.24
9075,Campaign_D,Search Ads,Loyal Customer,2649.93,53,961,0,35.16,60.27,0.02
9076,Campaign_A,Email,Returning Customer,3149.56,55,928,0,84.13,916.12,0.29
9077,Campaign_D,Search Ads,New Customer,6557.16,55,1014,0,69.03,361.99,0.06
9078,Campaign_C,Display Ads,New Customer,1588.47,55,1006,0,76.25,810.73,0.51
9079,Campaign_C,Search Ads,Loyal Customer,6210.5,45,948,1,89.42,796.67,0.13
9080,Campaign_C,Email,Loyal Customer,8537.12,57,1004,0,48.31,984.39,0.12
9081,Campaign_B,Search Ads,Loyal Customer,1292.19,62,986,0,26.98,257.63,0.2
9082,Campaign_B,Display Ads,Loyal Customer,8984.87,45,1033,0,94.2,961.21,0.11
9083,Campaign_B,Display Ads,Loyal Customer,886.51,46,1059,1,99.62,1172.47,1.32
9084,Campaign_A,Search Ads,Loyal Customer,3554.2,54,1099,0,29.62,263.59,0.07
9085,Campaign_D,Search Ads,Loyal Customer,6144.04,45,1012,0,76.69,1184.15,0.19
9086,Campaign_B,Display Ads,Returning Customer,5638.21,43,979,0,16.5,182.66,0.03
9087,Campaign_D,Display Ads,Returning Customer,1054.27,46,1004,0,12.47,394.17,0.37
9088,Campaign_D,Social Media,Returning Customer,8009.24,51,938,0,70.76,542.72,0.07
9089,Campaign_D,Social Media,Returning Customer,9734.22,43,1055,0,32.96,466.99,0.05
9090,Campaign_A,Display Ads,New Customer,1894.16,69,995,1,88.11,1100.7,0.58
9091,Campaign_A,Search Ads,Returning Customer,8961.8,40,956,1,56.18,403.36,0.05
9092,Campaign_C,Email,New Customer,5612.41,48,971,0,80.38,1126.1,0.2
9093,Campaign_C,Search Ads,New Customer,9365.74,49,1029,1,19.31,85.67,0.01
9094,Campaign_D,Search Ads,New Customer,1843.25,62,1003,1,88.7,477.87,0.26
9095,Campaign_C,Social Media,Loyal Customer,7941.01,54,971,0,27.09,1369.15,0.17
9096,Campaign_D,Social Media,New Customer,691.84,35,944,0,61.14,578.31,0.84
9097,Campaign_A,Social Media,New Customer,8843.64,57,1037,0,64.87,705.44,0.08
9098,Campaign_A,Display Ads,New Customer,6774.18,52,987,0,15.94,1129.28,0.17
9099,Campaign_A,Display Ads,Loyal Customer,3765.52,55,1001,0,97.98,80.71,0.02
9100,Campaign_B,Search Ads,Returning Customer,1985.62,58,969,0,37.2,1050.89,0.53
9101,Campaign_D,Search Ads,Returning Customer,8183.68,46,1026,1,74.27,96.63,0.01
9102,Campaign_A,Email,New Customer,6072.09,56,1016,0,66.85,828.84,0.14
9103,Campaign_D,Search Ads,New Customer,3668.12,47,1039,0,12.98,917.26,0.25
9104,Campaign_C,Search Ads,Returning Customer,4493.97,52,1066,0,87.61,216.96,0.05
9105,Campaign_C,Social Media,Returning Customer,8282.77,45,1040,0,37.4,1276.41,0.15
9106,Campaign_A,Social Media,Returning Customer,3455.38,49,1030,0,32.42,853.4,0.25
9107,Campaign_D,Social Media,Returning Customer,987.36,46,979,0,15.27,232.15,0.24
9108,Campaign_A,Social Media,New Customer,9121.69,47,983,0,32.53,1291.32,0.14
9109,Campaign_C,Social Media,New Customer,3934.7,50,992,0,65.81,1237.18,0.31
9110,Campaign_A,Email,New Customer,3549.04,44,963,0,28.08,1006.06,0.28
