date,price,demand,competitor_price,economic_index,promotion,day_of_week,month,year,quarter,week_of_year,demand_moving_avg,price_change,demand_lag_1
2023-06-17,17.11399785,460.4635619,15.41480525,1.228203618,0,5,6,2023,2,24,441.8606323,0.064641347,437.9395552
2023-06-18,16.12570217,441.7309975,17.41067308,1.344192787,0,6,6,2023,2,24,442.8513928,-0.057747797,460.4635619
2023-06-19,17.40776763,441.6341274,16.42526821,1.389562347,0,0,6,2023,2,25,443.2243794,0.079504473,441.7309975
2023-06-20,16.97463528,447.0410815,16.72367885,1.191699018,1,1,6,2023,2,25,444.9241418,-0.024881556,441.6341274
2023-06-21,17.22635774,430.1645765,18.85227026,1.358745868,0,2,6,2023,2,25,441.7071193,0.01482933,447.0410815
2023-06-22,16.58003566,457.3791303,17.66358271,1.443979839,0,3,6,2023,2,25,445.19329,-0.037519369,430.1645765
2023-06-23,17.64787139,446.3163761,16.26403422,1.223783688,0,4,6,2023,2,25,446.3899788,0.064404911,457.3791303
2023-06-24,17.52590139,456.3978348,17.55576213,1.237699106,0,5,6,2023,2,25,445.8091606,-0.006911315,446.3163761
2023-06-25,17.29445044,435.4368658,18.09026851,1.425778224,0,6,6,2023,2,25,444.9099989,-0.013206222,456.3978348
2023-06-26,16.9362986,445.2678048,17.60830649,1.274407352,1,0,6,2023,2,26,445.4290957,-0.020709062,435.4368658
2023-06-27,17.29010489,443.156632,18.19210148,1.211730152,0,1,6,2023,2,26,444.8741743,0.020890414,445.2678048
2023-06-28,16.64658929,448.8739428,16.50494231,1.398258307,0,2,6,2023,2,26,447.5469409,-0.037218721,443.156632
2023-06-29,17.42841308,428.0330334,16.29878327,1.367816437,0,3,6,2023,2,26,443.3546414,0.046966005,448.8739428
2023-06-30,17.82671557,441.9481005,17.70147378,1.319670414,0,4,6,2023,2,26,442.730602,0.022853629,428.0330334
2023-07-01,17.53936014,428.2627596,18.05812969,1.422789296,0,5,7,2023,3,26,438.7113055,-0.01611937,441.9481005
2023-07-02,16.64207272,450.8468679,17.0035122,1.429994567,0,6,7,2023,3,26,440.9127344,-0.051158504,428.2627596
2023-07-03,17.19114036,423.4801858,15.71449723,1.302248762,0,0,7,2023,3,27,437.8002174,0.032992744,450.8468679
2023-07-04,16.36815645,430.6130032,14.94397113,1.508063702,0,1,7,2023,3,27,436.0082705,-0.04787256,423.4801858
2023-07-05,17.30595463,452.8714199,18.91630081,1.469070068,0,2,7,2023,3,27,436.5793386,0.057294062,430.6130032
2023-07-06,17.2508289,439.7379963,16.0495,1.112401238,0,3,7,2023,3,27,438.2514762,-0.003185362,452.8714199
2023-07-07,16.0971208,441.3399179,15.43540829,1.207919351,0,4,7,2023,3,27,438.1645929,-0.066878415,439.7379963
2023-07-08,16.45837127,462.3630278,17.3393368,1.085501921,0,5,7,2023,3,27,443.0360598,0.022441931,441.3399179
2023-07-09,16.90565863,450.9354609,16.60026493,1.278659614,0,6,7,2023,3,27,443.048716,0.027176891,462.3630278
2023-07-10,16.90549179,456.6207279,15.82849313,1.190109303,0,0,7,2023,3,28,447.7830791,-9.87e-06,450.9354609
2023-07-11,16.46060334,448.70036,16.35272839,1.229899293,1,1,7,2023,3,28,450.3669872,-0.026316209,456.6207279
2023-07-12,17.26997554,473.3494293,17.5081284,1.420487958,0,2,7,2023,3,28,453.2924172,0.049170263,448.70036
2023-07-13,17.21208907,441.0333596,17.049492,1.136048247,0,3,7,2023,3,28,453.4774691,-0.003351856,473.3494293
2023-07-14,17.00080283,465.8144998,18.42528675,1.324604737,0,4,7,2023,3,28,456.9738379,-0.012275456,441.0333596
2023-07-15,16.73234296,449.3314804,16.01184591,1.324098817,0,5,7,2023,3,28,455.1121883,-0.015791011,465.8144998
2023-07-16,17.64760674,429.0556881,18.21703205,1.303592254,0,6,7,2023,3,28,451.9865065,0.054700276,449.3314804
2023-07-17,17.96468113,449.0745415,16.57168079,1.325009061,0,0,7,2023,3,29,450.9084798,0.017966991,429.0556881
2023-07-18,16.90962779,452.8982351,16.54534522,1.088803032,0,1,7,2023,3,29,451.5081763,-0.058729311,449.0745415
2023-07-19,16.86045901,439.7111696,17.67311038,1.231175762,0,2,7,2023,3,29,446.7027106,-0.002907739,452.8982351
2023-07-20,17.42797949,438.3911636,16.46880255,1.46653131,0,3,7,2023,3,29,446.325254,0.033659848,439.7111696
2023-07-21,17.01988951,449.6320287,17.32546816,1.192644125,0,4,7,2023,3,29,444.0134724,-0.023415794,438.3911636
2023-07-22,17.1464254,452.9676214,15.95796217,1.479092324,0,5,7,2023,3,29,444.5329212,0.00743459,449.6320287
2023-07-23,17.6038574,422.698778,16.20506084,1.171849012,0,6,7,2023,3,29,443.6247911,0.02667798,452.9676214
2023-07-24,16.2979422,464.6872302,16.3736714,1.1599272,0,0,7,2023,3,30,445.8551752,-0.074183468,422.698778
2023-07-25,17.93103883,441.2651741,18.55866463,1.217553391,1,1,7,2023,3,30,444.1933094,0.100202628,464.6872302
2023-07-26,17.32816862,436.1252351,15.98824048,1.42573958,0,2,7,2023,3,30,443.681033,-0.0336216,441.2651741
2023-07-27,17.1066908,460.1775449,18.53604464,1.25831921,0,3,7,2023,3,30,446.7933732,-0.012781375,436.1252351
2023-07-28,17.28909257,449.8340377,16.34086282,1.347572002,0,4,7,2023,3,30,446.8222316,0.010662598,460.1775449
2023-07-29,17.33685459,462.2069703,16.01916802,1.320495005,0,5,7,2023,3,30,448.1421386,0.002762552,449.8340377
2023-07-30,16.51262211,458.7584523,15.530778,1.307785105,0,6,7,2023,3,30,453.2935207,-0.047542215,462.2069703
2023-07-31,18.14892174,446.3932825,16.94954102,1.440743142,0,0,7,2023,3,31,450.6800996,0.09909387,458.7584523
2023-08-01,17.4459866,448.6053329,16.01776968,1.390583137,0,1,8,2023,3,31,451.7286937,-0.03873151,446.3932825
2023-08-02,17.67133138,454.0410898,18.72397455,1.199241033,0,2,8,2023,3,31,454.2881015,0.012916712,448.6053329
2023-08-03,17.95074108,443.8881713,17.93472103,1.286074285,0,3,8,2023,3,31,451.9610481,0.015811469,454.0410898
2023-08-04,16.99014399,444.505822,16.61132984,1.488075355,0,4,8,2023,3,31,451.1998744,-0.053512949,443.8881713
2023-08-05,17.76383697,455.465753,19.36481317,1.345787562,0,5,8,2023,3,31,450.2368434,0.045537753,444.505822
2023-08-06,17.42026655,449.8417064,16.97085289,1.163146797,0,6,8,2023,3,31,448.9630226,-0.019341003,455.465753
2023-08-07,18.00506217,448.8988384,16.80582681,1.170327513,1,0,8,2023,3,32,449.3209591,0.033569843,449.8417064
2023-08-08,16.54624956,466.9500547,15.79850102,1.403145944,0,1,8,2023,3,32,451.9416337,-0.081022359,448.8988384
2023-08-09,17.58909246,449.9007757,16.67082411,1.384475155,0,2,8,2023,3,32,451.3501602,0.063025938,466.9500547
2023-08-10,17.36658837,452.498362,17.36221643,1.222194876,1,3,8,2023,3,32,452.5801875,-0.012650118,449.9007757
2023-08-11,17.91406476,443.808559,17.16706662,1.389194461,0,4,8,2023,3,32,452.4805785,0.031524694,452.498362
2023-08-12,17.96345808,454.0583455,18.02116092,1.474470667,1,5,8,2023,3,32,452.2795202,0.002757237,443.808559
2023-08-13,17.40568633,456.2293803,17.99501998,1.460417347,0,6,8,2023,3,32,453.1920451,-0.031050355,454.0583455
2023-08-14,17.43502856,461.7818676,18.40197101,1.475159277,0,0,8,2023,3,33,455.0324778,0.001685784,456.2293803
2023-08-15,17.76794413,445.5063989,18.51475848,1.370380361,0,1,8,2023,3,33,451.9690984,0.019094639,461.7818676
2023-08-16,17.40765421,448.7075311,16.38265921,1.297165511,0,2,8,2023,3,33,451.7986349,-0.020277524,445.5063989
2023-08-17,18.3101948,456.8793436,16.9036046,1.274783495,0,3,8,2023,3,33,452.4244894,0.051847341,448.7075311
2023-08-18,17.73834788,454.5227064,17.88894702,1.313392824,0,4,8,2023,3,33,453.9550819,-0.031231067,456.8793436
2023-08-19,16.50371849,449.2933074,15.50990348,1.227629193,0,5,8,2023,3,33,453.2743622,-0.069602276,454.5227064
2023-08-20,17.80456681,465.0969392,16.32655176,1.279401661,0,6,8,2023,3,33,454.5411563,0.078821529,449.2933074
2023-08-21,17.50796672,436.7084236,17.60284009,1.442943518,1,0,8,2023,3,34,450.9592357,-0.016658652,465.0969392
2023-08-22,17.24734836,463.0157708,16.64988016,1.154624452,0,1,8,2023,3,34,453.4605746,-0.014885701,436.7084236
2023-08-23,17.48049862,441.5303188,18.37602111,1.161564591,0,2,8,2023,3,34,452.4352586,0.013518035,463.0157708
2023-08-24,18.19061092,469.6633879,17.51461737,1.398784634,0,3,8,2023,3,34,454.2615506,0.040623115,441.5303188
2023-08-25,18.83738188,432.2976269,20.64093738,1.280814291,0,4,8,2023,3,34,451.0865392,0.035555208,469.6633879
2023-08-26,18.36725934,461.7870639,19.31693184,1.123367291,0,5,8,2023,3,34,452.8713616,-0.024956894,432.2976269
2023-08-27,17.94546262,451.7258555,16.35798267,1.309898188,0,6,8,2023,3,34,450.9612068,-0.022964597,461.7870639
2023-08-28,18.51514582,446.1947464,18.54800184,1.295719455,0,0,8,2023,3,35,452.3163957,0.03174525,451.7258555
2023-08-29,18.09655067,453.9730278,18.32319369,1.273123176,0,1,8,2023,3,35,451.0245753,-0.022608256,446.1947464
2023-08-30,18.01811084,458.9938951,18.72190801,1.384902236,0,2,8,2023,3,35,453.5193719,-0.004334519,453.9730278
2023-08-31,17.82794827,444.743642,17.82009256,1.183112086,0,3,8,2023,3,35,449.9594082,-0.010553968,458.9938951
2023-09-01,17.56932738,447.0831218,17.51115041,1.317830195,0,4,9,2023,3,35,452.0716218,-0.014506487,444.743642
2023-09-02,18.29077579,458.2883518,17.80767474,1.295534414,0,5,9,2023,3,35,451.5718058,0.04106295,447.0831218
2023-09-03,18.60563395,433.3014214,17.75521279,1.320514196,0,6,9,2023,3,35,448.9397438,0.017214041,458.2883518
2023-09-04,18.51952854,445.1182117,20.17221206,1.143613067,0,0,9,2023,3,36,448.7859531,-0.004627921,433.3014214
2023-09-05,18.40144352,482.1112021,17.73014661,1.264666804,0,1,9,2023,3,36,452.8056923,-0.006376243,445.1182117
2023-09-06,18.17848373,443.2906806,16.59121606,1.319008622,0,2,9,2023,3,36,450.5623759,-0.012116429,482.1112021
2023-09-07,18.99774246,460.5024914,17.73357469,1.371247677,0,3,9,2023,3,36,452.8136401,0.045067495,443.2906806
2023-09-08,18.0776384,447.9136849,19.36938197,1.501871374,0,4,9,2023,3,36,452.932292,-0.048432284,460.5024914
2023-09-09,19.1671152,453.5627252,19.4992179,1.397926572,0,5,9,2023,3,36,452.2572025,0.060266544,447.9136849
2023-09-10,18.32119091,459.3901676,19.34270925,1.363547263,0,6,9,2023,3,36,455.9841662,-0.044134147,453.5627252
2023-09-11,18.48957062,463.4372398,19.63141826,1.444679232,0,0,9,2023,3,37,458.6011702,0.009190435,459.3901676
2023-09-12,18.17616437,451.8533649,19.3512041,1.287249519,0,1,9,2023,3,37,454.2786221,-0.016950434,463.4372398
2023-09-13,18.70289372,471.2505357,18.89221828,1.47312459,0,2,9,2023,3,37,458.2728871,0.028979126,451.8533649
2023-09-14,19.48554709,441.6927177,18.22725072,1.429759062,0,3,9,2023,3,37,455.5857765,0.041846646,471.2505357
2023-09-15,19.30024827,450.9906651,17.94240923,1.273344014,0,4,9,2023,3,37,456.0253451,-0.009509552,441.6927177
2023-09-16,19.57642497,449.8544475,19.86609506,1.510427321,0,5,9,2023,3,37,455.4955912,0.014309489,450.9906651
2023-09-17,19.39329013,437.2299838,18.87554495,1.362825345,0,6,9,2023,3,37,452.3298506,-0.009354866,449.8544475
2023-09-18,18.62560304,449.5598972,18.84183974,1.537528721,0,0,9,2023,3,38,450.3473731,-0.039585191,437.2299838
2023-09-19,19.05746543,452.0031636,19.05166375,1.348650059,0,1,9,2023,3,38,450.3687729,0.023186492,449.5598972
2023-09-20,18.87837436,447.0891909,19.26424108,1.262238857,1,2,9,2023,3,38,446.9171522,-0.009397423,452.0031636
2023-09-21,19.97955579,470.4388426,18.10991607,1.241778189,0,3,9,2023,3,38,451.0237415,0.05833031,447.0891909
2023-09-22,18.76183765,443.8552521,17.00886918,1.283057518,0,4,9,2023,3,38,450.0043968,-0.060948209,470.4388426
2023-09-23,19.85320234,458.700387,20.73307709,1.261602379,1,5,9,2023,3,38,451.2681024,0.058169392,443.8552521
2023-09-24,19.89909845,455.3609136,18.67780021,1.445970739,0,6,9,2023,3,38,453.8582353,0.002311774,458.700387
2023-09-25,20.41383473,444.2018386,21.03522558,1.316034469,0,0,9,2023,3,39,453.0927983,0.025867316,455.3609136
2023-09-26,19.34070807,441.1699959,19.52087029,1.157629636,0,1,9,2023,3,39,451.5452029,-0.052568597,444.2018386
2023-09-27,19.94835134,439.2154731,21.87055242,1.340432345,1,2,9,2023,3,39,450.4203861,0.03141784,441.1699959
2023-09-28,20.77975571,437.673646,22.17368616,1.331783228,0,3,9,2023,3,39,445.7396438,0.041677849,439.2154731
2023-09-29,19.37693759,432.1204653,19.0403002,1.272471171,0,4,9,2023,3,39,444.0632456,-0.067508884,437.673646
2023-09-30,18.9651445,442.1108074,19.40670169,1.346191145,0,5,9,2023,3,39,441.6933057,-0.021251712,432.1204653
2023-10-01,18.83963177,438.0550235,17.39760663,1.31512101,0,6,10,2023,4,39,439.2210357,-0.006618074,442.1108074
2023-10-02,20.18301935,459.7265052,19.72440481,1.3830085,0,0,10,2023,4,40,441.4388452,0.071306467,438.0550235
2023-10-03,18.93215755,458.8097294,19.81775746,1.377229867,0,1,10,2023,4,40,443.9588071,-0.06197595,459.7265052
2023-10-04,19.73467361,456.5734404,20.21885035,1.356322269,1,2,10,2023,4,40,446.4385167,0.042389044,458.8097294
2023-10-05,20.18660975,452.4416413,20.12391549,1.190046403,0,3,10,2023,4,40,448.5482303,0.022900614,456.5734404
2023-10-06,20.10766886,448.7151305,18.80681973,1.531933676,0,4,10,2023,4,40,450.9188968,-0.003910557,452.4416413
2023-10-07,20.27492773,460.9115123,21.50418008,1.164533443,0,5,10,2023,4,40,453.6047118,0.008318163,448.7151305
2023-10-08,20.22045908,440.5630921,19.303124,1.307361106,0,6,10,2023,4,40,453.9630073,-0.002686503,460.9115123
2023-10-09,20.79582894,444.952346,22.12875457,1.210888698,0,0,10,2023,4,41,451.8524131,0.028454837,440.5630921
2023-10-10,19.72728113,456.7888669,20.1676298,1.360065859,0,1,10,2023,4,41,451.5637185,-0.051382795,444.952346
2023-10-11,19.91193483,435.2709143,19.40510212,1.334372626,0,2,10,2023,4,41,448.5205005,0.009360322,456.7888669
2023-10-12,19.91103395,479.5394995,18.08162894,1.303755455,0,3,10,2023,4,41,452.3916231,-4.52e-05,435.2709143
2023-10-13,20.75931747,444.7020496,19.64835703,1.472509352,1,4,10,2023,4,41,451.8183258,0.04260369,479.5394995
2023-10-14,20.8411938,445.5092002,22.46293431,1.431681675,0,5,10,2023,4,41,449.6179955,0.003944076,444.7020496
2023-10-15,20.66328361,457.6280253,21.97736242,1.288220559,0,6,10,2023,4,41,452.0558431,-0.008536468,445.5092002
2023-10-16,21.07598623,452.2237634,21.3915077,1.401445567,1,0,10,2023,4,42,453.094617,0.019972751,457.6280253
2023-10-17,19.9416679,449.2031468,19.80735065,1.477600139,0,1,10,2023,4,42,452.0109427,-0.053820415,452.2237634
2023-10-18,21.41061836,442.8535573,22.04070151,1.431366627,0,2,10,2023,4,42,453.0941774,0.073662367,449.2031468
2023-10-19,21.38480119,426.7125928,21.24044577,1.307710275,0,3,10,2023,4,42,445.5474765,-0.001205811,442.8535573
2023-10-20,21.03701466,437.9991602,21.64416327,1.162402053,0,4,10,2023,4,42,444.5899209,-0.016263257,426.7125928
2023-10-21,21.60595975,445.9600771,20.7737159,1.353996944,0,5,10,2023,4,42,444.6543318,0.027044954,437.9991602
2023-10-22,19.93242886,453.6615125,21.2818432,1.388493197,0,6,10,2023,4,42,444.0876872,-0.07745691,445.9600771
2023-10-23,20.54400883,458.4413662,21.37364942,1.244770483,0,0,10,2023,4,43,444.9759161,0.030682661,453.6615125
2023-10-24,20.48387463,445.3884607,19.78732305,1.32408671,0,1,10,2023,4,43,444.430961,-0.002927092,458.4413662
2023-10-25,21.25734934,428.9143889,22.66316637,1.313643412,0,2,10,2023,4,43,442.4396512,0.037760176,445.3884607
2023-10-26,20.41640136,457.6185167,20.36471737,1.460803267,0,3,10,2023,4,43,446.8547832,-0.039560341,428.9143889
2023-10-27,21.36484902,456.7271461,19.97459071,1.507513831,0,4,10,2023,4,43,449.5302097,0.046455183,457.6185167
2023-10-28,21.71575587,449.6495002,19.88169726,1.43975367,0,5,10,2023,4,43,450.0572702,0.016424495,456.7271461
2023-10-29,21.4222213,440.5517822,22.277421,1.313776665,0,6,10,2023,4,43,448.1844515,-0.013517124,449.6495002
2023-10-30,21.26036221,453.4927198,22.81288232,1.437203868,0,0,10,2023,4,44,447.4775021,-0.007555663,440.5517822
2023-10-31,20.66814085,480.3485671,21.93899172,1.387411074,0,1,10,2023,4,44,452.471803,-0.027855657,453.4927198
2023-11-01,20.78195608,446.6894549,21.42890266,1.315142306,0,2,11,2023,4,44,455.0110981,0.005506796,480.3485671
2023-11-02,21.87319759,427.0099505,20.30434274,1.531971302,0,3,11,2023,4,44,450.6384458,0.052509085,446.6894549
2023-11-03,21.68076113,435.270288,19.92047445,1.249030439,0,4,11,2023,4,44,447.5731804,-0.00879782,427.0099505
2023-11-04,21.31395674,449.2636033,20.65335036,1.383323191,0,5,11,2023,4,44,447.5180523,-0.016918428,435.270288
2023-11-05,21.16656252,427.7374965,22.66901123,1.406988368,0,6,11,2023,4,44,445.68744,-0.006915385,449.2636033
2023-11-06,20.40432469,449.3285254,22.28860804,1.294382429,0,0,11,2023,4,45,445.0925551,-0.036011413,427.7374965
2023-11-07,20.923164,448.8794697,19.84085415,1.379146142,0,1,11,2023,4,45,440.5969698,0.025427909,449.3285254
2023-11-08,22.45530138,452.8004768,23.63238883,1.417882058,0,2,11,2023,4,45,441.4699729,0.073226849,448.8794697
2023-11-09,20.8999956,458.3596163,21.20876886,1.347895785,0,3,11,2023,4,45,445.9484966,-0.069262298,452.8004768
2023-11-10,21.67521475,450.0573348,19.64557957,1.37078191,0,4,11,2023,4,45,448.0609318,0.037091833,458.3596163
2023-11-11,22.12405823,417.5684282,22.313955,1.334175476,0,5,11,2023,4,45,443.5330497,0.020707684,450.0573348
2023-11-12,21.03233645,453.8903404,22.31926475,1.403484384,1,6,11,2023,4,45,447.2691702,-0.049345458,417.5684282
2023-11-13,21.79120495,447.9646143,20.81549409,1.300934516,0,0,11,2023,4,46,447.0743258,0.036081036,453.8903404
2023-11-14,22.20644016,441.414793,23.97123758,1.292752615,1,1,11,2023,4,46,446.0079434,0.019055174,447.9646143
2023-11-15,21.78193594,423.695724,20.63298416,1.326088419,1,2,11,2023,4,46,441.8501216,-0.019116266,441.414793
2023-11-16,23.24765349,425.9197227,21.27845232,1.442499301,0,3,11,2023,4,46,437.215851,0.067290509,423.695724
2023-11-17,21.01647048,433.191282,19.58709539,1.149496108,0,4,11,2023,4,46,434.8064149,-0.095974547,425.9197227
2023-11-18,22.41699579,417.7209597,23.92791416,1.233395502,0,5,11,2023,4,46,434.8282051,0.066639415,433.191282
2023-11-19,21.83762622,440.7509287,21.47645774,1.552009448,0,6,11,2023,4,46,432.9511463,-0.025845103,417.7209597
2023-11-20,22.34590792,430.2706658,23.67301157,1.352051295,0,0,11,2023,4,47,430.4234394,0.023275501,440.7509287
2023-11-21,22.21603849,465.1595318,22.35481346,1.283928859,0,1,11,2023,4,47,433.8155449,-0.005811777,430.2706658
2023-11-22,21.66375145,439.9864598,21.57951899,1.404217657,0,2,11,2023,4,47,436.1427929,-0.024859834,465.1595318
2023-11-23,22.17927132,452.0384054,23.54069334,1.246329783,0,3,11,2023,4,47,439.8740333,0.023796427,439.9864598
2023-11-24,21.16975643,428.4597778,20.84580671,1.114653602,0,4,11,2023,4,47,439.1981041,-0.045516143,452.0384054
2023-11-25,22.43374701,432.5302648,23.78889218,1.360512498,1,5,11,2023,4,47,441.3137192,0.059707375,428.4597778
2023-11-26,22.31409242,439.3967836,20.53192015,1.25205413,1,6,11,2023,4,47,441.1202699,-0.005333687,432.5302648
2023-11-27,22.5166989,428.3296299,23.13055282,1.335371501,0,0,11,2023,4,48,440.842979,0.009079755,439.3967836
2023-11-28,22.75824134,431.9758732,23.68034636,1.358272612,0,1,11,2023,4,48,436.1024564,0.010727258,428.3296299
2023-11-29,22.44425533,435.58075,24.2357441,1.33964416,0,2,11,2023,4,48,435.4730692,-0.013796585,431.9758732
2023-11-30,22.36519551,435.8069537,21.13208562,1.154633012,0,3,11,2023,4,48,433.1542904,-0.003522497,435.58075
2023-12-01,21.8807566,459.1079161,22.33683856,1.328260648,0,4,12,2023,4,48,437.5325959,-0.021660392,435.8069537
2023-12-02,21.99474749,443.7555682,21.70114649,1.370192767,0,5,12,2023,4,48,439.1362107,0.005209641,459.1079161
2023-12-03,22.97321214,439.8606449,22.43458981,1.185826657,1,6,12,2023,4,48,439.2024766,0.044486287,443.7555682
2023-12-04,23.12641218,439.6786725,21.30735129,1.174015237,0,0,12,2023,4,49,440.8237684,0.006668638,439.8606449
2023-12-05,22.31699459,444.4360912,20.68443203,1.219130145,0,1,12,2023,4,49,442.6037995,-0.034999704,439.6786725
2023-12-06,22.48625533,436.6132984,24.00177704,1.400809087,0,2,12,2023,4,49,442.7513064,0.007584388,444.4360912
2023-12-07,22.03754302,436.4549413,23.13833343,1.126401049,0,3,12,2023,4,49,442.8438761,-0.019954959,436.6132984
2023-12-08,23.10221043,435.9819354,22.55857444,1.409310018,0,4,12,2023,4,49,439.5401645,0.04831153,436.4549413
2023-12-09,22.87390136,446.9960991,24.37665529,1.365638218,0,5,12,2023,4,49,440.0030975,-0.009882564,435.9819354
2023-12-10,23.53653547,443.3480441,21.56307316,1.300782458,0,6,12,2023,4,49,440.5012974,0.028969003,446.9960991
2023-12-11,22.15086579,436.5788338,22.70363585,1.178569697,0,0,12,2023,4,50,440.0584633,-0.058873137,443.3480441
2023-12-12,22.42448477,445.2600046,24.07571643,1.247085919,0,1,12,2023,4,50,440.1761652,0.012352519,436.5788338
2023-12-13,22.75202811,433.9628858,24.29399782,1.405023088,0,2,12,2023,4,50,439.7975349,0.014606505,445.2600046
2023-12-14,22.98171575,435.0619199,22.39698166,1.452605213,0,3,12,2023,4,50,439.5985318,0.01009526,433.9628858
2023-12-15,22.57214693,431.9967851,23.67923784,1.223896422,0,4,12,2023,4,50,439.0292246,-0.017821508,435.0619199
2023-12-16,22.26434858,436.4135615,21.94137368,1.441319064,0,5,12,2023,4,50,437.5174335,-0.013636201,431.9967851
2023-12-17,23.16171475,447.1135283,24.73735138,1.395820247,0,6,12,2023,4,50,438.0553598,0.040305072,436.4135615
2023-12-18,23.10108903,434.8826583,23.24321594,1.326649013,0,0,12,2023,4,51,437.8130491,-0.002617497,447.1135283
2023-12-19,22.30121834,439.2637629,23.48254531,1.25364723,0,1,12,2023,4,51,436.9564431,-0.034624805,434.8826583
2023-12-20,23.45522986,417.6198887,21.47828978,1.269393751,0,2,12,2023,4,51,434.6217292,0.051746569,439.2637629
2023-12-21,23.38007544,429.3246363,23.80103825,1.509925025,0,3,12,2023,4,51,433.8021173,-0.003204165,417.6198887
2023-12-22,22.87890221,432.4570821,23.10899157,1.345576955,0,4,12,2023,4,51,433.867874,-0.021435912,429.3246363
2023-12-23,22.86763687,426.5804672,23.37061842,1.460819617,1,5,12,2023,4,51,432.4631462,-0.00049239,432.4570821
2023-12-24,23.12025293,433.768877,24.02490962,1.352088592,0,6,12,2023,4,51,430.5567675,0.011046881,426.5804672
2023-12-25,22.42705696,432.66784,24.30244769,1.282763011,0,0,12,2023,4,52,430.2403649,-0.029982197,433.768877
2023-12-26,22.88690339,435.399911,24.19457903,1.386541831,0,1,12,2023,4,52,429.688386,0.020504092,432.66784
2023-12-27,21.8089663,441.1422535,20.58608518,1.54401633,1,2,12,2023,4,52,433.0487239,-0.047098424,435.399911
2023-12-28,23.3359443,422.6704415,24.85696374,1.263921167,0,3,12,2023,4,52,432.0981246,0.070016065,441.1422535
2023-12-29,22.12881317,434.2103435,20.45622753,1.419819734,0,4,12,2023,4,52,432.3485905,-0.051728403,422.6704415
2023-12-30,23.67239496,431.1849873,24.25094159,1.347583752,0,5,12,2023,4,52,433.0063791,0.069754387,434.2103435
2023-12-31,22.76602948,446.7159323,24.50878638,1.183681062,0,6,12,2023,4,52,434.8559585,-0.038287866,431.1849873
2024-01-01,22.83493717,437.0235343,21.01326661,1.181545489,0,0,1,2024,1,1,435.4782005,0.003026777,446.7159323
2024-01-02,22.63585911,428.7584039,24.21897784,1.283634509,0,1,1,2024,1,1,434.5294138,-0.008718135,437.0235343
2024-01-03,22.81393409,438.4015339,24.17647683,1.363681752,0,2,1,2024,1,1,434.1378824,0.007866941,428.7584039
2024-01-04,23.67471667,447.1052534,23.69259314,1.4168702,0,3,1,2024,1,1,437.6285698,0.037730563,438.4015339
2024-01-05,21.72831232,448.8491308,20.89784581,1.172041608,0,4,1,2024,1,1,439.7198251,-0.082214473,447.1052534
2024-01-06,23.6167315,435.6336072,23.1700835,1.394502675,0,5,1,2024,1,1,440.3553422,0.086910532,448.8491308
2024-01-07,23.15255772,439.6515795,25.32268462,1.317494908,0,6,1,2024,1,1,439.346149,-0.019654446,435.6336072
2024-01-08,22.38459603,450.5495918,21.04912009,1.329764321,0,0,1,2024,1,2,441.2784429,-0.033169626,439.6515795
2024-01-09,22.45427411,446.470596,22.81176541,1.388394138,0,1,1,2024,1,2,443.8087561,0.003112769,450.5495918
2024-01-10,23.83321192,434.3980151,21.84666961,1.504243495,0,2,1,2024,1,2,443.2368248,0.061410928,446.470596
2024-01-11,22.52460794,445.8687344,21.25373832,1.360097153,0,3,1,2024,1,2,443.0601793,-0.05490674,434.3980151
2024-01-12,22.4222924,424.7843723,23.60312381,1.194159285,0,4,1,2024,1,2,439.6223566,-0.00454239,445.8687344
2024-01-13,23.5684911,414.7523466,22.63800255,1.311223742,1,5,1,2024,1,2,436.6393194,0.051118712,424.7843723
2024-01-14,23.16923613,433.2454897,25.42020188,1.415246406,0,6,1,2024,1,2,435.7241637,-0.016940201,414.7523466
2024-01-15,22.53038242,435.4569316,22.53406408,1.418637353,0,0,1,2024,1,3,433.5680694,-0.027573361,433.2454897
2024-01-16,23.10630302,426.3509012,23.18273555,1.396815461,0,1,1,2024,1,3,430.6938273,0.025561954,435.4569316
2024-01-17,22.48301966,443.0625569,20.39801069,1.279329918,0,2,1,2024,1,3,431.931619,-0.026974603,426.3509012
2024-01-18,23.54347283,410.7688757,25.69311785,1.193650514,0,3,1,2024,1,3,426.9173534,0.047166848,443.0625569
2024-01-19,23.5201751,424.0601644,21.9877578,1.389483829,0,4,1,2024,1,3,426.8138951,-0.000989562,410.7688757
2024-01-20,23.25118244,425.7953254,23.4294753,1.209209377,0,5,1,2024,1,3,428.3914635,-0.011436677,424.0601644
2024-01-21,23.16096291,414.6231393,22.67770761,1.400034175,0,6,1,2024,1,3,425.7311278,-0.003880213,425.7953254
2024-01-22,23.85494402,442.3518928,23.45219958,1.400162019,0,0,1,2024,1,4,426.7161222,0.029963396,414.6231393
2024-01-23,22.96767668,418.1353946,23.62593106,1.2841638,0,1,1,2024,1,4,425.5424784,-0.037194275,442.3518928
2024-01-24,22.3696476,428.7188013,23.09482092,1.319786774,0,2,1,2024,1,4,423.4933705,-0.026037857,418.1353946
2024-01-25,23.17734214,439.5263418,21.57480793,1.3510009,0,3,1,2024,1,4,427.6015799,0.036106717,428.7188013
