transaction_id,products,total_price,discount,effective_price
9209,"['Smartphone', 'USB Drive', 'Monitor', 'Backpack', 'Charger']",1105,10,994.5
9210,"['Monitor', 'Laptop', 'USB Drive', 'Smartphone', 'Charger']",2045,5,1942.75
9211,"['Mouse', 'Laptop', 'Charger', 'Tablet']",1455,15,1236.75
9212,"['Backpack', 'Smartphone', 'Keyboard']",810,15,688.5
9213,"['Smartphone', 'Laptop']",1700,0,1700.0
9214,"['Keyboard', 'Smartphone', 'Charger', 'Monitor']",1075,0,1075.0
9215,"['Monitor', 'Charger', 'Smartphone', 'Headphones', 'USB Drive']",1125,0,1125.0
9216,"['Tablet', 'Headphones']",480,0,480.0
9217,"['Charger', 'Tablet', 'Headphones', 'Monitor', 'Smartphone']",1505,5,1429.75
9218,"['Smartphone', 'Monitor', 'Laptop', 'Headphones', 'Mouse']",2110,15,1793.5
9219,"['Backpack', 'Mouse', 'Laptop']",1090,10,981.0
9220,"['Tablet', 'Laptop', 'USB Drive', 'Charger']",1445,0,1445.0
9221,"['Mouse', 'Tablet', 'Charger', 'Monitor', 'Headphones']",835,0,835.0
9222,"['Backpack', 'Headphones', 'Monitor', 'Keyboard']",490,5,465.5
9223,"['USB Drive', 'Tablet', 'Smartphone', 'Backpack']",1180,5,1121.0
9224,"['Smartphone', 'Charger']",725,0,725.0
9225,"['Keyboard', 'Charger', 'Mouse']",105,15,89.25
9226,"['Headphones', 'Backpack', 'Laptop', 'USB Drive', 'Smartphone']",1860,15,1581.0
9227,"['Backpack', 'Mouse', 'USB Drive']",110,0,110.0
9228,"['Headphones', 'USB Drive', 'Mouse']",130,15,110.5
9229,"['Smartphone', 'Mouse', 'Backpack', 'USB Drive']",810,0,810.0
9230,"['Mouse', 'Backpack', 'Smartphone', 'Headphones', 'Monitor']",1170,10,1053.0
9231,"['Laptop', 'Mouse']",1030,0,1030.0
9232,"['Laptop', 'Backpack', 'Keyboard']",1110,0,1110.0
9233,"['Keyboard', 'Mouse', 'Monitor', 'Smartphone', 'Headphones']",1160,15,986.0
9234,"['Charger', 'Backpack', 'Tablet', 'Monitor', 'USB Drive']",805,0,805.0
9235,"['Monitor', 'Tablet', 'Keyboard', 'Smartphone', 'Laptop']",2450,10,2205.0
9236,"['Headphones', 'Mouse', 'Smartphone', 'Keyboard']",860,0,860.0
9237,"['Mouse', 'Laptop', 'Monitor', 'Smartphone']",2030,0,2030.0
9238,"['Tablet', 'USB Drive', 'Laptop', 'Backpack']",1480,0,1480.0
9239,"['Tablet', 'Monitor', 'Smartphone', 'Headphones']",1480,0,1480.0
9240,"['Keyboard', 'USB Drive', 'Laptop', 'Charger']",1095,5,1040.25
9241,"['Backpack', 'Charger', 'Smartphone']",785,0,785.0
9242,"['Laptop', 'Charger']",1025,5,973.75
9243,"['Smartphone', 'Keyboard', 'USB Drive', 'Headphones']",850,5,807.5
9244,"['Laptop', 'Monitor', 'USB Drive', 'Smartphone', 'Tablet']",2420,10,2178.0
9245,"['Headphones', 'Laptop', 'USB Drive', 'Smartphone', 'Tablet']",2200,0,2200.0
9246,"['Laptop', 'USB Drive', 'Keyboard']",1070,15,909.5
9247,"['Monitor', 'Charger']",325,0,325.0
9248,"['Tablet', 'Headphones', 'Keyboard', 'Mouse']",560,0,560.0
9249,"['Charger', 'Tablet', 'Headphones']",505,0,505.0
9250,"['Laptop', 'Tablet', 'USB Drive']",1420,0,1420.0
9251,"['Headphones', 'Keyboard', 'Charger', 'Backpack']",215,0,215.0
9252,"['USB Drive', 'Backpack', 'Headphones', 'Smartphone']",860,5,817.0
9253,"['Smartphone', 'Headphones']",780,0,780.0
9254,"['Backpack', 'Headphones']",140,0,140.0
9255,"['Mouse', 'USB Drive', 'Laptop', 'Headphones', 'Monitor']",1430,10,1287.0
9256,"['Headphones', 'Mouse']",110,0,110.0
9257,"['Keyboard', 'Laptop', 'Mouse', 'Monitor']",1380,0,1380.0
9258,"['Headphones', 'Charger', 'Backpack', 'Tablet']",565,0,565.0
9259,"['Laptop', 'Keyboard', 'Mouse', 'USB Drive', 'Charger']",1125,10,1012.5
9260,"['USB Drive', 'Mouse']",50,0,50.0
9261,"['Headphones', 'Keyboard']",130,0,130.0
9262,"['Keyboard', 'Smartphone', 'USB Drive', 'Laptop']",1770,5,1681.5
9263,"['Laptop', 'Tablet', 'USB Drive', 'Monitor', 'Charger']",1745,5,1657.75
9264,"['Keyboard', 'Mouse']",80,5,76.0
9265,"['Laptop', 'Mouse']",1030,10,927.0
9266,"['Backpack', 'Tablet']",460,0,460.0
9267,"['Keyboard', 'Backpack', 'Mouse', 'Laptop']",1140,0,1140.0
9268,"['Smartphone', 'Keyboard', 'Tablet']",1150,0,1150.0
9269,"['Backpack', 'Mouse', 'Smartphone', 'Monitor', 'Laptop']",2090,0,2090.0
9270,"['Headphones', 'Mouse', 'Laptop']",1110,0,1110.0
9271,"['Keyboard', 'Smartphone', 'Laptop']",1750,0,1750.0
9272,"['Monitor', 'USB Drive']",320,5,304.0
9273,"['Keyboard', 'Charger', 'Smartphone', 'Laptop']",1775,5,1686.25
9274,"['Tablet', 'USB Drive', 'Headphones']",500,0,500.0
9275,"['Headphones', 'Backpack', 'Laptop']",1140,10,1026.0
9276,"['Smartphone', 'USB Drive', 'Tablet', 'Backpack', 'Laptop']",2180,0,2180.0
9277,"['USB Drive', 'Tablet']",420,0,420.0
9278,"['Monitor', 'Charger', 'Mouse', 'Laptop', 'Backpack']",1415,5,1344.25
9279,"['Smartphone', 'Monitor', 'Charger']",1025,0,1025.0
9280,"['Keyboard', 'Tablet', 'Charger', 'Laptop']",1475,0,1475.0
9281,"['Smartphone', 'Laptop']",1700,0,1700.0
9282,"['Tablet', 'Backpack', 'Mouse']",490,15,416.5
9283,"['Tablet', 'Charger', 'Backpack', 'Mouse']",515,10,463.5
9284,"['Laptop', 'Headphones', 'Tablet']",1480,0,1480.0
9285,"['Backpack', 'Monitor']",360,10,324.0
9286,"['Laptop', 'Smartphone']",1700,10,1530.0
9287,"['Mouse', 'USB Drive', 'Headphones', 'Laptop']",1130,5,1073.5
9288,"['Charger', 'Mouse', 'Backpack', 'Tablet', 'Smartphone']",1215,10,1093.5
9289,"['USB Drive', 'Laptop']",1020,0,1020.0
9290,"['Headphones', 'USB Drive', 'Laptop', 'Charger']",1125,0,1125.0
9291,"['USB Drive', 'Smartphone']",720,5,684.0
9292,"['USB Drive', 'Monitor', 'Backpack', 'Mouse', 'Tablet']",810,5,769.5
9293,"['Monitor', 'Backpack', 'Headphones', 'Keyboard', 'Smartphone']",1190,5,1130.5
9294,"['Tablet', 'Charger']",425,5,403.75
9295,"['Keyboard', 'Tablet']",450,15,382.5
9296,"['Smartphone', 'Monitor', 'Backpack', 'Mouse']",1090,15,926.5
9297,"['Tablet', 'Backpack', 'Monitor']",760,15,646.0
9298,"['Backpack', 'Charger', 'Monitor', 'USB Drive', 'Mouse']",435,10,391.5
9299,"['Monitor', 'USB Drive', 'Charger', 'Headphones', 'Keyboard']",475,15,403.75
9300,"['Backpack', 'Mouse', 'Smartphone']",790,0,790.0
9301,"['Keyboard', 'Backpack', 'USB Drive', 'Laptop']",1130,0,1130.0
9302,"['Tablet', 'Keyboard']",450,0,450.0
9303,"['Laptop', 'Backpack', 'USB Drive', 'Headphones']",1160,10,1044.0
9304,"['Laptop', 'Backpack']",1060,5,1007.0
9305,"['Charger', 'Laptop', 'Tablet', 'Backpack', 'Monitor']",1785,10,1606.5
9306,"['USB Drive', 'Keyboard', 'Charger', 'Mouse', 'Smartphone']",825,0,825.0
9307,"['USB Drive', 'Backpack', 'Headphones', 'Tablet']",560,0,560.0
9308,"['Mouse', 'Laptop']",1030,10,927.0
9309,"['Laptop', 'Tablet', 'Charger', 'USB Drive']",1445,0,1445.0
9310,"['USB Drive', 'Smartphone', 'Headphones']",800,0,800.0
9311,"['Laptop', 'Headphones', 'Backpack', 'Keyboard']",1190,0,1190.0
9312,"['Keyboard', 'Headphones']",130,0,130.0
9313,"['Tablet', 'Headphones', 'Monitor', 'Charger', 'Keyboard']",855,10,769.5
9314,"['Laptop', 'Tablet', 'Monitor', 'Charger']",1725,0,1725.0
9315,"['Keyboard', 'Monitor', 'Charger', 'Backpack', 'Smartphone']",1135,5,1078.25
9316,"['Backpack', 'Smartphone', 'USB Drive', 'Tablet', 'Keyboard']",1230,0,1230.0
9317,"['Laptop', 'USB Drive', 'Smartphone', 'Charger']",1745,10,1570.5
9318,"['Smartphone', 'USB Drive', 'Mouse', 'Monitor', 'Laptop']",2050,0,2050.0
9319,"['Laptop', 'Charger', 'Backpack', 'Headphones', 'USB Drive']",1185,5,1125.75
9320,"['Smartphone', 'USB Drive']",720,10,648.0
9321,"['Charger', 'Mouse', 'Keyboard', 'Monitor', 'USB Drive']",425,0,425.0
9322,"['Backpack', 'Charger', 'Headphones']",165,15,140.25
9323,"['Backpack', 'Charger', 'Headphones']",165,5,156.75
9324,"['Laptop', 'Keyboard', 'Tablet']",1450,0,1450.0
9325,"['Keyboard', 'USB Drive', 'Mouse', 'Backpack', 'Laptop']",1160,0,1160.0
9326,"['Monitor', 'Mouse', 'Keyboard']",380,15,323.0
9327,"['Monitor', 'USB Drive', 'Laptop', 'Smartphone']",2020,10,1818.0
9328,"['Smartphone', 'Mouse', 'Keyboard', 'Laptop', 'Headphones']",1860,0,1860.0
9329,"['USB Drive', 'Backpack']",80,0,80.0
9330,"['Monitor', 'USB Drive', 'Charger', 'Keyboard', 'Headphones']",475,10,427.5
9331,"['Headphones', 'Keyboard', 'USB Drive', 'Monitor']",450,5,427.5
9332,"['Keyboard', 'Laptop']",1050,10,945.0
9333,"['Laptop', 'Charger', 'Monitor', 'USB Drive', 'Mouse']",1375,0,1375.0
9334,"['Smartphone', 'USB Drive', 'Keyboard']",770,10,693.0
9335,"['Charger', 'Tablet']",425,0,425.0
9336,"['Smartphone', 'Headphones', 'Charger']",805,0,805.0
9337,"['Tablet', 'USB Drive', 'Headphones', 'Monitor']",800,5,760.0
9338,"['Smartphone', 'USB Drive']",720,20,576.0
9339,"['Backpack', 'Charger']",85,0,85.0
9340,"['Mouse', 'USB Drive', 'Charger', 'Keyboard']",125,0,125.0
9341,"['Tablet', 'Laptop', 'Monitor', 'Headphones', 'USB Drive']",1800,5,1710.0
9342,"['Tablet', 'Mouse', 'Smartphone', 'USB Drive']",1150,5,1092.5
9343,"['Laptop', 'USB Drive', 'Tablet', 'Monitor', 'Smartphone']",2420,10,2178.0
9344,"['Mouse', 'Monitor', 'Laptop', 'Smartphone']",2030,10,1827.0
9345,"['Tablet', 'USB Drive', 'Smartphone', 'Backpack', 'Headphones']",1260,0,1260.0
9346,"['USB Drive', 'Mouse']",50,20,40.0
9347,"['Charger', 'Backpack']",85,10,76.5
9348,"['Backpack', 'Monitor']",360,15,306.0
9349,"['Mouse', 'Charger', 'Laptop', 'Monitor', 'Headphones']",1435,5,1363.25
9350,"['Keyboard', 'Monitor', 'Laptop']",1350,15,1147.5
9351,"['Charger', 'Monitor', 'Mouse', 'USB Drive']",375,0,375.0
9352,"['USB Drive', 'Mouse']",50,0,50.0
9353,"['Laptop', 'Monitor', 'Headphones']",1380,15,1173.0
9354,"['Laptop', 'Keyboard', 'Mouse', 'Tablet']",1480,0,1480.0
9355,"['Keyboard', 'Charger', 'Smartphone', 'Backpack', 'USB Drive']",855,0,855.0
9356,"['Mouse', 'Smartphone', 'Laptop', 'Headphones', 'Monitor']",2110,10,1899.0
9357,"['Charger', 'Monitor', 'Mouse', 'Smartphone']",1055,10,949.5
9358,"['Smartphone', 'Tablet', 'USB Drive']",1120,0,1120.0
9359,"['Monitor', 'Smartphone', 'Backpack', 'Laptop', 'Headphones']",2140,15,1819.0
9360,"['Tablet', 'Mouse']",430,5,408.5
9361,"['Monitor', 'Tablet', 'Mouse']",730,5,693.5
9362,"['Headphones', 'Charger', 'Laptop', 'USB Drive', 'Tablet']",1525,10,1372.5
9363,"['Keyboard', 'USB Drive', 'Laptop', 'Monitor']",1370,0,1370.0
9364,"['Tablet', 'Headphones', 'Monitor']",780,0,780.0
9365,"['Backpack', 'Keyboard']",110,0,110.0
9366,"['Smartphone', 'USB Drive', 'Monitor', 'Keyboard']",1070,5,1016.5
9367,"['Charger', 'Laptop', 'Headphones', 'Keyboard']",1155,5,1097.25
9368,"['Headphones', 'Tablet', 'Backpack', 'USB Drive', 'Mouse']",590,10,531.0
9369,"['Charger', 'USB Drive']",45,10,40.5
9370,"['Keyboard', 'Tablet', 'Headphones', 'USB Drive']",550,5,522.5
9371,"['Tablet', 'Headphones', 'USB Drive']",500,10,450.0
9372,"['Charger', 'Monitor', 'Headphones']",405,0,405.0
9373,"['Smartphone', 'Keyboard', 'Monitor', 'USB Drive']",1070,0,1070.0
9374,"['Laptop', 'Monitor', 'Smartphone']",2000,15,1700.0
9375,"['Monitor', 'Smartphone', 'Keyboard', 'Headphones', 'Laptop']",2130,0,2130.0
9376,"['Mouse', 'USB Drive']",50,0,50.0
9377,"['Backpack', 'Smartphone', 'Charger']",785,5,745.75
9378,"['Laptop', 'Headphones', 'Backpack']",1140,0,1140.0
9379,"['Mouse', 'Smartphone', 'Keyboard', 'Laptop']",1780,15,1513.0
9380,"['Mouse', 'USB Drive', 'Monitor', 'Smartphone']",1050,0,1050.0
9381,"['Monitor', 'Keyboard', 'Smartphone']",1050,0,1050.0
9382,"['Keyboard', 'Laptop']",1050,0,1050.0
9383,"['Smartphone', 'Backpack']",760,5,722.0
9384,"['Keyboard', 'Charger', 'USB Drive', 'Smartphone', 'Backpack']",855,0,855.0
9385,"['Smartphone', 'Charger', 'Backpack', 'Laptop']",1785,5,1695.75
9386,"['USB Drive', 'Tablet', 'Keyboard']",470,15,399.5
9387,"['Backpack', 'USB Drive', 'Smartphone', 'Mouse', 'Tablet']",1210,15,1028.5
9388,"['USB Drive', 'Keyboard', 'Headphones', 'Monitor']",450,0,450.0
9389,"['Tablet', 'Keyboard', 'Mouse', 'Headphones']",560,0,560.0
9390,"['Laptop', 'Monitor', 'Keyboard', 'USB Drive', 'Headphones']",1450,5,1377.5
9391,"['Keyboard', 'Mouse', 'Charger', 'Backpack', 'Smartphone']",865,15,735.25
9392,"['Tablet', 'Monitor', 'Headphones', 'Keyboard']",830,20,664.0
9393,"['Smartphone', 'Monitor', 'Charger']",1025,0,1025.0
9394,"['Mouse', 'Headphones']",110,10,99.0
9395,"['Smartphone', 'Headphones']",780,0,780.0
9396,"['Monitor', 'Charger', 'Headphones', 'USB Drive']",425,0,425.0
9397,"['Smartphone', 'Charger']",725,0,725.0
9398,"['Laptop', 'Mouse']",1030,0,1030.0
9399,"['Keyboard', 'Backpack', 'USB Drive', 'Mouse']",160,0,160.0
9400,"['Laptop', 'Headphones', 'Mouse']",1110,0,1110.0
9401,"['Monitor', 'Smartphone', 'Mouse', 'Backpack']",1090,5,1035.5
9402,"['Smartphone', 'Tablet', 'Charger', 'Keyboard', 'Laptop']",2175,0,2175.0
9403,"['Charger', 'Tablet', 'Mouse', 'Backpack', 'Laptop']",1515,5,1439.25
9404,"['USB Drive', 'Monitor', 'Backpack', 'Headphones']",460,0,460.0
9405,"['Backpack', 'Headphones', 'Monitor']",440,0,440.0
9406,"['Laptop', 'Backpack']",1060,0,1060.0
9407,"['Monitor', 'Mouse']",330,0,330.0
9408,"['Smartphone', 'Charger', 'USB Drive', 'Laptop']",1745,5,1657.75
9409,"['Mouse', 'Laptop', 'Headphones', 'Charger']",1135,0,1135.0
9410,"['Headphones', 'Monitor', 'Smartphone', 'Keyboard']",1130,5,1073.5
9411,"['Tablet', 'Smartphone']",1100,0,1100.0
9412,"['Tablet', 'Charger', 'Headphones', 'Mouse', 'Smartphone']",1235,5,1173.25
9413,"['Charger', 'Laptop', 'Mouse', 'Smartphone', 'Headphones']",1835,10,1651.5
9414,"['Tablet', 'Backpack', 'Charger']",485,0,485.0
9415,"['Backpack', 'USB Drive']",80,0,80.0
9416,"['Headphones', 'Tablet', 'Mouse', 'USB Drive']",530,0,530.0
9417,"['Tablet', 'Backpack', 'Smartphone']",1160,5,1102.0
9418,"['Mouse', 'Headphones', 'USB Drive']",130,0,130.0
9419,"['Tablet', 'Backpack', 'USB Drive', 'Keyboard', 'Laptop']",1530,5,1453.5
9420,"['Keyboard', 'Laptop']",1050,5,997.5
9421,"['Charger', 'Monitor', 'Tablet']",725,15,616.25
9422,"['Tablet', 'Backpack', 'Monitor', 'Laptop', 'USB Drive']",1780,5,1691.0
9423,"['Charger', 'USB Drive']",45,5,42.75
9424,"['Keyboard', 'Tablet', 'Laptop', 'Headphones', 'Monitor']",1830,0,1830.0
9425,"['Keyboard', 'Smartphone', 'Headphones', 'USB Drive', 'Charger']",875,15,743.75
9426,"['Laptop', 'Headphones', 'Backpack', 'Monitor']",1440,10,1296.0
9427,"['Backpack', 'Keyboard', 'Headphones', 'Smartphone', 'Laptop']",1890,0,1890.0
9428,"['Keyboard', 'USB Drive', 'Smartphone', 'Charger', 'Backpack']",855,10,769.5
9429,"['Headphones', 'Charger', 'USB Drive']",125,0,125.0
9430,"['Headphones', 'Tablet', 'Backpack', 'Laptop', 'Keyboard']",1590,10,1431.0
9431,"['Tablet', 'USB Drive', 'Monitor', 'Laptop']",1720,10,1548.0
9432,"['Keyboard', 'Mouse', 'Headphones']",160,0,160.0
9433,"['Charger', 'Laptop', 'Tablet']",1425,10,1282.5
9434,"['USB Drive', 'Keyboard', 'Monitor', 'Backpack']",430,0,430.0
9435,"['Charger', 'Backpack', 'Smartphone']",785,0,785.0
9436,"['USB Drive', 'Laptop', 'Mouse', 'Tablet']",1450,0,1450.0
9437,"['Smartphone', 'Keyboard', 'Backpack', 'Tablet', 'USB Drive']",1230,10,1107.0
9438,"['Monitor', 'Tablet']",700,0,700.0
9439,"['Laptop', 'Headphones', 'Smartphone']",1780,0,1780.0
9440,"['Backpack', 'Headphones', 'USB Drive', 'Mouse']",190,10,171.0
9441,"['USB Drive', 'Headphones', 'Backpack', 'Laptop']",1160,0,1160.0
9442,"['Keyboard', 'USB Drive']",70,0,70.0
9443,"['Tablet', 'Keyboard', 'USB Drive']",470,0,470.0
9444,"['Keyboard', 'Tablet', 'Mouse', 'Backpack']",540,0,540.0
9445,"['Tablet', 'USB Drive', 'Charger', 'Keyboard']",495,0,495.0
9446,"['Smartphone', 'USB Drive', 'Laptop', 'Monitor', 'Charger']",2045,0,2045.0
9447,"['Mouse', 'Headphones', 'Smartphone', 'Laptop', 'Tablet']",2210,20,1768.0
9448,"['Backpack', 'Monitor', 'Charger']",385,10,346.5
9449,"['Laptop', 'USB Drive', 'Monitor']",1320,0,1320.0
9450,"['Laptop', 'Keyboard']",1050,0,1050.0
9451,"['USB Drive', 'Charger', 'Keyboard', 'Backpack', 'Mouse']",185,0,185.0
9452,"['Keyboard', 'Tablet']",450,5,427.5
9453,"['Monitor', 'Charger', 'Keyboard']",375,0,375.0
9454,"['Charger', 'Backpack', 'Mouse', 'Smartphone']",815,0,815.0
9455,"['Mouse', 'Tablet', 'Headphones', 'Monitor']",810,15,688.5
9456,"['Tablet', 'USB Drive', 'Smartphone', 'Backpack']",1180,0,1180.0
9457,"['Tablet', 'Backpack', 'Keyboard']",510,0,510.0
9458,"['Laptop', 'Monitor', 'USB Drive', 'Backpack', 'Keyboard']",1430,15,1215.5
9459,"['USB Drive', 'Headphones']",100,5,95.0
9460,"['USB Drive', 'Smartphone', 'Backpack', 'Keyboard', 'Mouse']",860,0,860.0
9461,"['Headphones', 'Laptop']",1080,5,1026.0
9462,"['Laptop', 'Backpack', 'Smartphone']",1760,0,1760.0
9463,"['Tablet', 'Backpack', 'Laptop', 'Mouse', 'USB Drive']",1510,10,1359.0
9464,"['USB Drive', 'Backpack', 'Laptop', 'Monitor', 'Charger']",1405,0,1405.0
9465,"['USB Drive', 'Laptop', 'Smartphone', 'Mouse']",1750,10,1575.0
9466,"['USB Drive', 'Backpack', 'Monitor']",380,20,304.0
9467,"['Laptop', 'Tablet', 'Keyboard', 'USB Drive', 'Charger']",1495,15,1270.75
9468,"['Tablet', 'Charger', 'Monitor', 'Mouse', 'Backpack']",815,15,692.75
9469,"['Charger', 'Monitor', 'USB Drive', 'Headphones', 'Keyboard']",475,5,451.25
9470,"['Keyboard', 'Backpack', 'Monitor', 'Smartphone', 'Charger']",1135,0,1135.0
9471,"['USB Drive', 'Headphones', 'Charger']",125,0,125.0
9472,"['Mouse', 'Charger', 'Smartphone', 'Headphones']",835,5,793.25
9473,"['Tablet', 'USB Drive', 'Headphones']",500,15,425.0
9474,"['Tablet', 'Laptop', 'Mouse']",1430,0,1430.0
9475,"['Mouse', 'USB Drive']",50,15,42.5
9476,"['Backpack', 'Tablet']",460,10,414.0
9477,"['Charger', 'Mouse', 'Smartphone']",755,20,604.0
9478,"['Laptop', 'Smartphone']",1700,15,1445.0
9479,"['Smartphone', 'USB Drive', 'Tablet']",1120,0,1120.0
9480,"['Backpack', 'Monitor']",360,0,360.0
9481,"['Laptop', 'Smartphone', 'Backpack']",1760,0,1760.0
9482,"['Backpack', 'Smartphone']",760,0,760.0
9483,"['Monitor', 'Charger']",325,5,308.75
9484,"['Mouse', 'USB Drive']",50,10,45.0
9485,"['Headphones', 'Monitor', 'Smartphone', 'USB Drive']",1100,15,935.0
9486,"['Keyboard', 'Monitor']",350,5,332.5
9487,"['Mouse', 'USB Drive', 'Backpack', 'Tablet']",510,0,510.0
9488,"['Keyboard', 'Charger', 'Tablet', 'Laptop']",1475,0,1475.0
9489,"['USB Drive', 'Mouse', 'Smartphone', 'Backpack']",810,0,810.0
9490,"['USB Drive', 'Mouse', 'Laptop']",1050,0,1050.0
9491,"['Monitor', 'Charger', 'Headphones', 'Smartphone']",1105,5,1049.75
9492,"['Laptop', 'Backpack']",1060,0,1060.0
9493,"['USB Drive', 'Backpack', 'Charger', 'Laptop', 'Monitor']",1405,0,1405.0
9494,"['USB Drive', 'Monitor', 'Charger']",345,0,345.0
9495,"['Monitor', 'Tablet']",700,5,665.0
9496,"['Mouse', 'Headphones', 'Smartphone']",810,0,810.0
9497,"['Tablet', 'Monitor', 'Charger']",725,0,725.0
9498,"['Smartphone', 'Headphones', 'Laptop', 'USB Drive', 'Keyboard']",1850,0,1850.0
9499,"['Keyboard', 'Monitor', 'Headphones', 'USB Drive']",450,20,360.0
9500,"['Smartphone', 'Tablet']",1100,0,1100.0
9501,"['Mouse', 'Keyboard']",80,5,76.0
9502,"['USB Drive', 'Tablet']",420,10,378.0
9503,"['Smartphone', 'Monitor']",1000,5,950.0
9504,"['Smartphone', 'Laptop', 'Keyboard', 'USB Drive']",1770,15,1504.5
9505,"['USB Drive', 'Monitor', 'Mouse', 'Laptop']",1350,0,1350.0
9506,"['Backpack', 'Headphones', 'Tablet']",540,0,540.0
9507,"['Charger', 'Headphones', 'Monitor']",405,0,405.0
9508,"['Mouse', 'Keyboard', 'Headphones', 'Smartphone']",860,5,817.0
9509,"['Keyboard', 'Smartphone', 'Charger', 'Monitor', 'Headphones']",1155,0,1155.0
9510,"['Laptop', 'Headphones']",1080,0,1080.0
9511,"['Mouse', 'Backpack']",90,5,85.5
9512,"['Laptop', 'Backpack', 'Mouse']",1090,5,1035.5
9513,"['Laptop', 'Backpack']",1060,0,1060.0
9514,"['Backpack', 'Keyboard', 'Mouse', 'USB Drive']",160,5,152.0
9515,"['Keyboard', 'Mouse', 'Backpack']",140,5,133.0
9516,"['Laptop', 'Backpack']",1060,0,1060.0
9517,"['Backpack', 'Charger', 'USB Drive', 'Headphones']",185,0,185.0
9518,"['Monitor', 'Laptop', 'Backpack', 'Tablet', 'Keyboard']",1810,10,1629.0
9519,"['Backpack', 'Headphones', 'Mouse']",170,5,161.5
9520,"['Backpack', 'USB Drive', 'Monitor', 'Tablet', 'Smartphone']",1480,0,1480.0
9521,"['Tablet', 'USB Drive', 'Backpack', 'Laptop']",1480,0,1480.0
9522,"['Charger', 'Smartphone', 'Tablet', 'Laptop']",2125,5,2018.75
9523,"['Mouse', 'Backpack', 'Keyboard', 'Monitor']",440,15,374.0
9524,"['Keyboard', 'Tablet']",450,5,427.5
9525,"['Keyboard', 'Tablet', 'Backpack', 'Laptop']",1510,0,1510.0
9526,"['Headphones', 'Charger']",105,0,105.0
9527,"['Backpack', 'Tablet', 'Smartphone']",1160,15,986.0
9528,"['Backpack', 'Tablet', 'Laptop', 'Charger']",1485,0,1485.0
9529,"['Tablet', 'Charger', 'Monitor']",725,20,580.0
9530,"['Mouse', 'Charger']",55,15,46.75
9531,"['Charger', 'Smartphone', 'Mouse', 'Laptop', 'USB Drive']",1775,0,1775.0
9532,"['Mouse', 'USB Drive', 'Backpack', 'Laptop']",1110,15,943.5
9533,"['Charger', 'Laptop', 'Tablet', 'Monitor']",1725,0,1725.0
9534,"['Charger', 'Laptop', 'Mouse', 'Smartphone']",1755,10,1579.5
9535,"['Backpack', 'Monitor', 'Charger', 'Keyboard']",435,0,435.0
9536,"['Backpack', 'Charger', 'Mouse', 'Tablet']",515,0,515.0
9537,"['Backpack', 'Smartphone', 'Laptop', 'Headphones', 'Charger']",1865,5,1771.75
9538,"['Tablet', 'Charger']",425,10,382.5
9539,"['Headphones', 'Monitor', 'Backpack']",440,0,440.0
9540,"['Mouse', 'Laptop', 'Tablet']",1430,5,1358.5
9541,"['Tablet', 'Backpack', 'USB Drive']",480,0,480.0
9542,"['Smartphone', 'USB Drive', 'Charger', 'Laptop', 'Mouse']",1775,0,1775.0
9543,"['Keyboard', 'Tablet', 'Mouse', 'Charger', 'Backpack']",565,0,565.0
9544,"['USB Drive', 'Mouse']",50,0,50.0
9545,"['Backpack', 'Keyboard']",110,0,110.0
9546,"['USB Drive', 'Mouse']",50,0,50.0
9547,"['Headphones', 'USB Drive', 'Monitor', 'Charger']",425,0,425.0
9548,"['USB Drive', 'Headphones', 'Mouse']",130,0,130.0
9549,"['Tablet', 'Backpack', 'Keyboard', 'Smartphone']",1210,0,1210.0
9550,"['Tablet', 'Charger', 'Backpack', 'USB Drive']",505,20,404.0
9551,"['Backpack', 'Mouse', 'Smartphone', 'Tablet']",1190,0,1190.0
9552,"['Laptop', 'Monitor']",1300,15,1105.0
9553,"['Keyboard', 'Backpack', 'Mouse', 'Monitor']",440,10,396.0
9554,"['Tablet', 'Backpack', 'Mouse']",490,5,465.5
9555,"['Laptop', 'Charger', 'USB Drive', 'Backpack']",1105,5,1049.75
9556,"['Keyboard', 'Laptop', 'Monitor', 'Headphones']",1430,10,1287.0
9557,"['Smartphone', 'Backpack', 'Headphones', 'Laptop', 'USB Drive']",1860,0,1860.0
9558,"['Mouse', 'Smartphone', 'Charger', 'Tablet']",1155,5,1097.25
9559,"['Laptop', 'Headphones', 'Mouse', 'Keyboard']",1160,5,1102.0
9560,"['Headphones', 'Tablet', 'Backpack', 'USB Drive', 'Smartphone']",1260,5,1197.0
9561,"['Headphones', 'Keyboard', 'Mouse', 'Smartphone']",860,10,774.0
9562,"['Backpack', 'Tablet', 'Smartphone', 'Mouse']",1190,0,1190.0
9563,"['Keyboard', 'Mouse', 'USB Drive', 'Monitor', 'Backpack']",460,5,437.0
9564,"['Monitor', 'USB Drive', 'Smartphone']",1020,5,969.0
9565,"['Mouse', 'Charger', 'Tablet', 'USB Drive']",475,0,475.0
9566,"['Tablet', 'Monitor', 'Smartphone', 'Charger']",1425,0,1425.0
9567,"['Charger', 'Smartphone', 'Headphones', 'USB Drive']",825,5,783.75
9568,"['Backpack', 'USB Drive', 'Tablet', 'Monitor', 'Mouse']",810,15,688.5
9569,"['Mouse', 'Smartphone']",730,0,730.0
9570,"['Backpack', 'USB Drive', 'Laptop', 'Keyboard', 'Tablet']",1530,10,1377.0
